,speaker,dialogue,sentences,sentiment,entities,tokens
406,narrator,"Pepper sees Tony is in fact not in his Iron Man suit, but in the lab exercising as he remotely controls the suit, which follows Pepper into the lab","[{'content': u'Pepper sees Tony is in fact not in his Iron Man suit, but in the lab exercising as he remotely controls the suit, which follows Pepper into the lab', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'salience': 0.41826397, 'meta': {u'mid': u'/m/0hnws', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Iron_Man'}, 'type': u'PERSON', 'name': u'Iron Man', 'mentions': [u'Iron Man']}, {'salience': 0.17567626, 'meta': {u'mid': u'/m/05d2fpv'}, 'type': u'OTHER', 'name': u'Tony', 'mentions': [u'Tony']}, {'salience': 0.09560745, 'meta': {}, 'type': u'OTHER', 'name': u'fact', 'mentions': [u'fact']}, {'salience': 0.08871499, 'meta': {u'mid': u'/m/0dc29w', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Pepper_Potts'}, 'type': u'PERSON', 'name': u'Pepper', 'mentions': [u'Pepper', u'Pepper']}, {'salience': 0.075393945, 'meta': {}, 'type': u'OTHER', 'name': u'suit', 'mentions': [u'suit']}, {'salience': 0.06433849, 'meta': {}, 'type': u'LOCATION', 'name': u'lab', 'mentions': [u'lab']}, {'salience': 0.046433177, 'meta': {}, 'type': u'OTHER', 'name': u'suit', 'mentions': [u'suit']}, {'salience': 0.035571717, 'meta': {}, 'type': u'LOCATION', 'name': u'lab', 'mentions': [u'lab']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Pepper', 'lemma': u'Pepper'}, {'index': 1, 'begin': 7, 'pos': u'VERB', 'label': u'ROOT', 'content': u'sees', 'lemma': u'see'}, {'index': 3, 'begin': 12, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Tony', 'lemma': u'Tony'}, {'index': 1, 'begin': 17, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'is', 'lemma': u'be'}, {'index': 3, 'begin': 20, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 4, 'begin': 23, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'fact', 'lemma': u'fact'}, {'index': 3, 'begin': 28, 'pos': u'ADV', 'label': u'NEG', 'content': u'not', 'lemma': u'not'}, {'index': 3, 'begin': 32, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 11, 'begin': 35, 'pos': u'PRON', 'label': u'POSS', 'content': u'his', 'lemma': u'his'}, {'index': 10, 'begin': 39, 'pos': u'NOUN', 'label': u'NN', 'content': u'Iron', 'lemma': u'Iron'}, {'index': 11, 'begin': 44, 'pos': u'NOUN', 'label': u'TITLE', 'content': u'Man', 'lemma': u'Man'}, {'index': 7, 'begin': 48, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'suit', 'lemma': u'suit'}, {'index': 1, 'begin': 52, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 1, 'begin': 54, 'pos': u'CONJ', 'label': u'CC', 'content': u'but', 'lemma': u'but'}, {'index': 17, 'begin': 58, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 16, 'begin': 61, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 14, 'begin': 65, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'lab', 'lemma': u'lab'}, {'index': 1, 'begin': 69, 'pos': u'VERB', 'label': u'CONJ', 'content': u'exercising', 'lemma': u'exercise'}, {'index': 21, 'begin': 80, 'pos': u'ADP', 'label': u'MARK', 'content': u'as', 'lemma': u'as'}, {'index': 21, 'begin': 83, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'he', 'lemma': u'he'}, {'index': 21, 'begin': 86, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'remotely', 'lemma': u'remotely'}, {'index': 17, 'begin': 95, 'pos': u'VERB', 'label': u'ADVCL', 'content': u'controls', 'lemma': u'control'}, {'index': 23, 'begin': 104, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 21, 'begin': 108, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'suit', 'lemma': u'suit'}, {'index': 23, 'begin': 112, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 26, 'begin': 114, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'which', 'lemma': u'which'}, {'index': 23, 'begin': 120, 'pos': u'VERB', 'label': u'RCMOD', 'content': u'follows', 'lemma': u'follow'}, {'index': 26, 'begin': 128, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'Pepper', 'lemma': u'Pepper'}, {'index': 26, 'begin': 135, 'pos': u'ADP', 'label': u'PREP', 'content': u'into', 'lemma': u'into'}, {'index': 30, 'begin': 140, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 28, 'begin': 144, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'lab', 'lemma': u'lab'}]"
407,Tony Stark,Busted.,"[{'content': u'Busted.', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.4}",[],"[{'index': 0, 'begin': 0, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'Busted', 'lemma': u'Busted'}, {'index': 0, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
408,Pepper Potts,This is a new level of lame.,"[{'content': u'This is a new level of lame.', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.4}","[{'salience': 1, 'meta': {}, 'type': u'OTHER', 'name': u'level', 'mentions': [u'level']}]","[{'index': 1, 'begin': 0, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'This', 'lemma': u'This'}, {'index': 1, 'begin': 5, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 4, 'begin': 8, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 4, 'begin': 10, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'new', 'lemma': u'new'}, {'index': 1, 'begin': 14, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'level', 'lemma': u'level'}, {'index': 4, 'begin': 20, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 5, 'begin': 23, 'pos': u'ADJ', 'label': u'POBJ', 'content': u'lame', 'lemma': u'lame'}, {'index': 1, 'begin': 27, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
409,Tony Stark,Sorry.,"[{'content': u'Sorry.', 'begin': 0, 'score': -0.5, 'magnitude': 0.5}]","{'score': -0.5, 'magnitude': 0.5}",[],"[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'Sorry', 'lemma': u'Sorry'}, {'index': 0, 'begin': 5, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
410,narrator,Pepper notices the food tray in the corner,"[{'content': u'Pepper notices the food tray in the corner', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'salience': 0.53129977, 'meta': {u'mid': u'/m/07pbv9g'}, 'type': u'PERSON', 'name': u'Pepper', 'mentions': [u'Pepper']}, {'salience': 0.28544006, 'meta': {}, 'type': u'OTHER', 'name': u'food tray', 'mentions': [u'food tray']}, {'salience': 0.18326014, 'meta': {}, 'type': u'LOCATION', 'name': u'corner', 'mentions': [u'corner']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Pepper', 'lemma': u'Pepper'}, {'index': 1, 'begin': 7, 'pos': u'VERB', 'label': u'ROOT', 'content': u'notices', 'lemma': u'notice'}, {'index': 4, 'begin': 15, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 4, 'begin': 19, 'pos': u'NOUN', 'label': u'NN', 'content': u'food', 'lemma': u'food'}, {'index': 1, 'begin': 24, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'tray', 'lemma': u'tray'}, {'index': 1, 'begin': 29, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 7, 'begin': 32, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 5, 'begin': 36, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'corner', 'lemma': u'corner'}]"
411,Pepper Potts,"You ate without me, already? On date night?","[{'content': u'You ate without me, already?', 'begin': 0, 'score': -0.3, 'magnitude': 0.3}, {'content': u'On date night?', 'begin': 29, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.2, 'magnitude': 0.4}",[],"[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You'}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'ate', 'lemma': u'eat'}, {'index': 1, 'begin': 8, 'pos': u'ADP', 'label': u'PREP', 'content': u'without', 'lemma': u'without'}, {'index': 2, 'begin': 16, 'pos': u'PRON', 'label': u'POBJ', 'content': u'me', 'lemma': u'me'}, {'index': 1, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 1, 'begin': 20, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'already', 'lemma': u'already'}, {'index': 1, 'begin': 27, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 7, 'begin': 29, 'pos': u'ADP', 'label': u'ROOT', 'content': u'On', 'lemma': u'On'}, {'index': 9, 'begin': 32, 'pos': u'NOUN', 'label': u'NN', 'content': u'date', 'lemma': u'date'}, {'index': 7, 'begin': 37, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'night', 'lemma': u'night'}, {'index': 7, 'begin': 42, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
412,Tony Stark,[referring to Mark 42 suit] He was just...,"[{'content': u'[referring to Mark 42 suit] He was just...', 'begin': 0, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.3}","[{'salience': 0.52857405, 'meta': {}, 'type': u'OTHER', 'name': u'suit', 'mentions': [u'suit']}, {'salience': 0.47142592, 'meta': {}, 'type': u'LOCATION', 'name': u'Mark 42', 'mentions': [u'Mark 42']}]","[{'index': 1, 'begin': 0, 'pos': u'PUNCT', 'label': u'P', 'content': u'[', 'lemma': u'['}, {'index': 1, 'begin': 1, 'pos': u'VERB', 'label': u'ROOT', 'content': u'referring', 'lemma': u'refer'}, {'index': 1, 'begin': 11, 'pos': u'ADP', 'label': u'PREP', 'content': u'to', 'lemma': u'to'}, {'index': 5, 'begin': 14, 'pos': u'NOUN', 'label': u'NN', 'content': u'Mark', 'lemma': u'Mark'}, {'index': 3, 'begin': 19, 'pos': u'NUM', 'label': u'NUM', 'content': u'42', 'lemma': u'42'}, {'index': 2, 'begin': 22, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'suit', 'lemma': u'suit'}, {'index': 1, 'begin': 26, 'pos': u'PUNCT', 'label': u'P', 'content': u']', 'lemma': u']'}, {'index': 8, 'begin': 28, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'He', 'lemma': u'He'}, {'index': 1, 'begin': 31, 'pos': u'VERB', 'label': u'PARATAXIS', 'content': u'was', 'lemma': u'be'}, {'index': 8, 'begin': 35, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'just', 'lemma': u'just'}, {'index': 1, 'begin': 39, 'pos': u'PUNCT', 'label': u'P', 'content': u'..', 'lemma': u'..'}, {'index': 1, 'begin': 41, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
413,Pepper Potts,You mean you?,"[{'content': u'You mean you?', 'begin': 0, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.3, 'magnitude': 0.3}",[],"[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You'}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'mean', 'lemma': u'mean'}, {'index': 1, 'begin': 9, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'you', 'lemma': u'you'}, {'index': 1, 'begin': 12, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
414,Tony Stark,"Well, yeah. I just mean we were just...just hosting you while I finished up a little work.","[{'content': u'Well, yeah.', 'begin': 0, 'score': 0.3, 'magnitude': 0.3}, {'content': u'I just mean we were just...just hosting you while I finished up a little work.', 'begin': 12, 'score': 0, 'magnitude': 0}]","{'score': 0.1, 'magnitude': 0.3}","[{'salience': 1, 'meta': {}, 'type': u'OTHER', 'name': u'work', 'mentions': [u'work']}]","[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'Well', 'lemma': u'Well'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 0, 'begin': 6, 'pos': u'X', 'label': u'DEP', 'content': u'yeah', 'lemma': u'yeah'}, {'index': 0, 'begin': 10, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 6, 'begin': 12, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 6, 'begin': 14, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'just', 'lemma': u'just'}, {'index': 6, 'begin': 19, 'pos': u'VERB', 'label': u'ROOT', 'content': u'mean', 'lemma': u'mean'}, {'index': 8, 'begin': 24, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'we', 'lemma': u'we'}, {'index': 6, 'begin': 27, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'were', 'lemma': u'be'}, {'index': 8, 'begin': 32, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'just', 'lemma': u'just'}, {'index': 8, 'begin': 36, 'pos': u'PUNCT', 'label': u'P', 'content': u'...', 'lemma': u'...'}, {'index': 12, 'begin': 39, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'just', 'lemma': u'just'}, {'index': 8, 'begin': 44, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'hosting', 'lemma': u'host'}, {'index': 12, 'begin': 52, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'you', 'lemma': u'you'}, {'index': 16, 'begin': 56, 'pos': u'ADP', 'label': u'MARK', 'content': u'while', 'lemma': u'while'}, {'index': 16, 'begin': 62, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 12, 'begin': 64, 'pos': u'VERB', 'label': u'ADVCL', 'content': u'finished', 'lemma': u'finish'}, {'index': 16, 'begin': 73, 'pos': u'PRT', 'label': u'PRT', 'content': u'up', 'lemma': u'up'}, {'index': 20, 'begin': 76, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 20, 'begin': 78, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'little', 'lemma': u'little'}, {'index': 16, 'begin': 85, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'work', 'lemma': u'work'}, {'index': 6, 'begin': 89, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
415,Pepper Potts,Uh-huh.,"[{'content': u'Uh-huh.', 'begin': 0, 'score': -0.5, 'magnitude': 0.5}]","{'score': -0.5, 'magnitude': 0.5}",[],"[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'Uh', 'lemma': u'Uh'}, {'index': 0, 'begin': 2, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 0, 'begin': 3, 'pos': u'X', 'label': u'DEP', 'content': u'huh', 'lemma': u'huh'}, {'index': 0, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
416,Tony Stark,"And yes, I had a quick bite. I didn't know if you were comin' home or if you were having drinks with Aldrich Killian.","[{'content': u'And yes, I had a quick bite.', 'begin': 0, 'score': 0.4, 'magnitude': 0.4}, {'content': u""I didn't know if you were comin' home or if you were having drinks with Aldrich Killian."", 'begin': 29, 'score': 0, 'magnitude': 0}]","{'score': 0.2, 'magnitude': 0.4}","[{'salience': 0.5409137, 'meta': {}, 'type': u'OTHER', 'name': u'bite', 'mentions': [u'bite']}, {'salience': 0.21948384, 'meta': {}, 'type': u'LOCATION', 'name': u'home', 'mentions': [u'home']}, {'salience': 0.16494304, 'meta': {}, 'type': u'OTHER', 'name': u'drinks', 'mentions': [u'drinks']}, {'salience': 0.07465941, 'meta': {}, 'type': u'PERSON', 'name': u'Aldrich Killian', 'mentions': [u'Aldrich Killian']}]","[{'index': 4, 'begin': 0, 'pos': u'CONJ', 'label': u'CC', 'content': u'And', 'lemma': u'And'}, {'index': 4, 'begin': 4, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'yes', 'lemma': u'yes'}, {'index': 4, 'begin': 7, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 9, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 4, 'begin': 11, 'pos': u'VERB', 'label': u'ROOT', 'content': u'had', 'lemma': u'have'}, {'index': 7, 'begin': 15, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 7, 'begin': 17, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'quick', 'lemma': u'quick'}, {'index': 4, 'begin': 23, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'bite', 'lemma': u'bite'}, {'index': 4, 'begin': 27, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 12, 'begin': 29, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 12, 'begin': 31, 'pos': u'VERB', 'label': u'AUX', 'content': u'did', 'lemma': u'do'}, {'index': 12, 'begin': 34, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 12, 'begin': 38, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 16, 'begin': 43, 'pos': u'ADP', 'label': u'MARK', 'content': u'if', 'lemma': u'if'}, {'index': 16, 'begin': 46, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 16, 'begin': 50, 'pos': u'VERB', 'label': u'AUX', 'content': u'were', 'lemma': u'be'}, {'index': 12, 'begin': 55, 'pos': u'VERB', 'label': u'ADVCL', 'content': u'comin', 'lemma': u'comin'}, {'index': 16, 'begin': 60, 'pos': u'PUNCT', 'label': u'P', 'content': u""'"", 'lemma': u""'""}, {'index': 16, 'begin': 62, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'home', 'lemma': u'home'}, {'index': 16, 'begin': 67, 'pos': u'CONJ', 'label': u'CC', 'content': u'or', 'lemma': u'or'}, {'index': 23, 'begin': 70, 'pos': u'ADP', 'label': u'MARK', 'content': u'if', 'lemma': u'if'}, {'index': 23, 'begin': 73, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 23, 'begin': 77, 'pos': u'VERB', 'label': u'AUX', 'content': u'were', 'lemma': u'be'}, {'index': 16, 'begin': 82, 'pos': u'VERB', 'label': u'CONJ', 'content': u'having', 'lemma': u'have'}, {'index': 23, 'begin': 89, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'drinks', 'lemma': u'drink'}, {'index': 23, 'begin': 96, 'pos': u'ADP', 'label': u'PREP', 'content': u'with', 'lemma': u'with'}, {'index': 27, 'begin': 101, 'pos': u'NOUN', 'label': u'NN', 'content': u'Aldrich', 'lemma': u'Aldrich'}, {'index': 25, 'begin': 109, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Killian', 'lemma': u'Killian'}, {'index': 12, 'begin': 116, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
417,narrator,"Mark 42 suit turns its face toward her, as if to look at her accusingly","[{'content': u'Mark 42 suit turns its face toward her, as if to look at her accusingly', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.1}","[{'salience': 0.7946629, 'meta': {}, 'type': u'OTHER', 'name': u'suit', 'mentions': [u'suit']}, {'salience': 0.13879664, 'meta': {}, 'type': u'OTHER', 'name': u'face', 'mentions': [u'face']}, {'salience': 0.06654044, 'meta': {}, 'type': u'OTHER', 'name': u'accusingly', 'mentions': [u'accusingly']}]","[{'index': 2, 'begin': 0, 'pos': u'NOUN', 'label': u'NN', 'content': u'Mark', 'lemma': u'Mark'}, {'index': 0, 'begin': 5, 'pos': u'NUM', 'label': u'NUM', 'content': u'42', 'lemma': u'42'}, {'index': 3, 'begin': 8, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'suit', 'lemma': u'suit'}, {'index': 3, 'begin': 13, 'pos': u'VERB', 'label': u'ROOT', 'content': u'turns', 'lemma': u'turn'}, {'index': 5, 'begin': 19, 'pos': u'PRON', 'label': u'POSS', 'content': u'its', 'lemma': u'its'}, {'index': 3, 'begin': 23, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'face', 'lemma': u'face'}, {'index': 3, 'begin': 28, 'pos': u'ADP', 'label': u'PREP', 'content': u'toward', 'lemma': u'toward'}, {'index': 6, 'begin': 35, 'pos': u'PRON', 'label': u'POBJ', 'content': u'her', 'lemma': u'her'}, {'index': 3, 'begin': 38, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 12, 'begin': 40, 'pos': u'ADP', 'label': u'MARK', 'content': u'as', 'lemma': u'as'}, {'index': 12, 'begin': 43, 'pos': u'ADP', 'label': u'MWE', 'content': u'if', 'lemma': u'if'}, {'index': 12, 'begin': 46, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 3, 'begin': 49, 'pos': u'VERB', 'label': u'ADVCL', 'content': u'look', 'lemma': u'look'}, {'index': 12, 'begin': 54, 'pos': u'ADP', 'label': u'PREP', 'content': u'at', 'lemma': u'at'}, {'index': 15, 'begin': 57, 'pos': u'PRON', 'label': u'POSS', 'content': u'her', 'lemma': u'her'}, {'index': 13, 'begin': 61, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'accusingly', 'lemma': u'accusingly'}]"
418,Pepper Potts,What?,"[{'content': u'What?', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}]","{'score': -0.2, 'magnitude': 0.2}",[],"[{'index': 0, 'begin': 0, 'pos': u'PRON', 'label': u'ROOT', 'content': u'What', 'lemma': u'What'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
419,Tony Stark,What?,"[{'content': u'What?', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}]","{'score': -0.2, 'magnitude': 0.2}",[],"[{'index': 0, 'begin': 0, 'pos': u'PRON', 'label': u'ROOT', 'content': u'What', 'lemma': u'What'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
420,Pepper Potts,Aldrich Killian? What are you checking up on me?,"[{'content': u'Aldrich Killian?', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}, {'content': u'What are you checking up on me?', 'begin': 17, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.3, 'magnitude': 0.6}","[{'salience': 1, 'meta': {}, 'type': u'PERSON', 'name': u'Aldrich Killian', 'mentions': [u'Aldrich Killian']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NN', 'content': u'Aldrich', 'lemma': u'Aldrich'}, {'index': 1, 'begin': 8, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Killian', 'lemma': u'Killian'}, {'index': 1, 'begin': 15, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 6, 'begin': 17, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'What', 'lemma': u'What'}, {'index': 6, 'begin': 22, 'pos': u'VERB', 'label': u'AUX', 'content': u'are', 'lemma': u'be'}, {'index': 6, 'begin': 26, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 6, 'begin': 30, 'pos': u'VERB', 'label': u'ROOT', 'content': u'checking', 'lemma': u'check'}, {'index': 6, 'begin': 39, 'pos': u'PRT', 'label': u'PRT', 'content': u'up', 'lemma': u'up'}, {'index': 6, 'begin': 42, 'pos': u'ADP', 'label': u'PREP', 'content': u'on', 'lemma': u'on'}, {'index': 8, 'begin': 45, 'pos': u'PRON', 'label': u'POBJ', 'content': u'me', 'lemma': u'me'}, {'index': 6, 'begin': 47, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
421,Tony Stark,Happy was concerned.,"[{'content': u'Happy was concerned.', 'begin': 0, 'score': 0.5, 'magnitude': 0.5}]","{'score': 0.5, 'magnitude': 0.5}",[],"[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Happy', 'lemma': u'Happy'}, {'index': 1, 'begin': 6, 'pos': u'VERB', 'label': u'ROOT', 'content': u'was', 'lemma': u'be'}, {'index': 1, 'begin': 10, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'concerned', 'lemma': u'concerned'}, {'index': 1, 'begin': 19, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
422,Pepper Potts,"No, you're spying on me.","[{'content': u""No, you're spying on me."", 'begin': 0, 'score': -0.6, 'magnitude': 0.6}]","{'score': -0.6, 'magnitude': 0.6}",[],"[{'index': 4, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'No', 'lemma': u'No'}, {'index': 4, 'begin': 2, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 4, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 4, 'begin': 7, 'pos': u'VERB', 'label': u'AUX', 'content': u""'re"", 'lemma': u'be'}, {'index': 4, 'begin': 11, 'pos': u'VERB', 'label': u'ROOT', 'content': u'spying', 'lemma': u'spy'}, {'index': 4, 'begin': 18, 'pos': u'ADP', 'label': u'PREP', 'content': u'on', 'lemma': u'on'}, {'index': 5, 'begin': 21, 'pos': u'PRON', 'label': u'POBJ', 'content': u'me', 'lemma': u'me'}, {'index': 4, 'begin': 23, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
423,Tony Stark,I wasn't...,"[{'content': u""I wasn't..."", 'begin': 0, 'score': -0.3, 'magnitude': 0.3}]","{'score': -0.3, 'magnitude': 0.3}",[],"[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 1, 'begin': 2, 'pos': u'VERB', 'label': u'ROOT', 'content': u'was', 'lemma': u'be'}, {'index': 1, 'begin': 5, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 1, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u'..', 'lemma': u'..'}, {'index': 1, 'begin': 10, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
