,speaker,dialogue,sentences,sentiment,entities,tokens
225,Mr. Worthington,Will Secretary McCoy be a problem?,"[{'content': u'Will Secretary McCoy be a problem?', 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}","[{'salience': 0.8943356, 'meta': {u'mid': u'/m/0dndfn', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Colt_McCoy'}, 'type': u'PERSON', 'name': u'McCoy', 'mentions': [u'McCoy', u'Secretary']}, {'salience': 0.10566434, 'meta': {}, 'type': u'OTHER', 'name': u'problem', 'mentions': [u'problem']}]","[{'index': 3, 'begin': 0, 'pos': u'VERB', 'label': u'AUX', 'content': u'Will', 'lemma': u'Will'}, {'index': 2, 'begin': 5, 'pos': u'NOUN', 'label': u'TITLE', 'content': u'Secretary', 'lemma': u'Secretary'}, {'index': 3, 'begin': 15, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'McCoy', 'lemma': u'McCoy'}, {'index': 3, 'begin': 21, 'pos': u'VERB', 'label': u'ROOT', 'content': u'be', 'lemma': u'be'}, {'index': 5, 'begin': 24, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 3, 'begin': 26, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'problem', 'lemma': u'problem'}, {'index': 3, 'begin': 33, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
226,Dr. Rao,Hard to say. His political views seem somewhat at odds with his personal issues.,"[{'content': u'Hard to say.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u'His political views seem somewhat at odds with his personal issues.', 'begin': 13, 'score': -0.5, 'magnitude': 0.5}]","{'score': -0.1, 'magnitude': 0.8}","[{'salience': 0.4004148, 'meta': {}, 'type': u'OTHER', 'name': u'views', 'mentions': [u'views']}, {'salience': 0.341821, 'meta': {}, 'type': u'OTHER', 'name': u'odds', 'mentions': [u'odds']}, {'salience': 0.2577642, 'meta': {}, 'type': u'OTHER', 'name': u'issues', 'mentions': [u'issues']}]","[{'index': 0, 'begin': 0, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'Hard', 'lemma': u'Hard'}, {'index': 2, 'begin': 5, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 0, 'begin': 8, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'say', 'lemma': u'say'}, {'index': 0, 'begin': 11, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 6, 'begin': 13, 'pos': u'PRON', 'label': u'POSS', 'content': u'His', 'lemma': u'His'}, {'index': 6, 'begin': 17, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'political', 'lemma': u'political'}, {'index': 7, 'begin': 27, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'views', 'lemma': u'view'}, {'index': 7, 'begin': 33, 'pos': u'VERB', 'label': u'ROOT', 'content': u'seem', 'lemma': u'seem'}, {'index': 7, 'begin': 38, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'somewhat', 'lemma': u'somewhat'}, {'index': 7, 'begin': 47, 'pos': u'ADP', 'label': u'PREP', 'content': u'at', 'lemma': u'at'}, {'index': 9, 'begin': 50, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'odds', 'lemma': u'odds'}, {'index': 10, 'begin': 55, 'pos': u'ADP', 'label': u'PREP', 'content': u'with', 'lemma': u'with'}, {'index': 14, 'begin': 60, 'pos': u'PRON', 'label': u'POSS', 'content': u'his', 'lemma': u'his'}, {'index': 14, 'begin': 64, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'personal', 'lemma': u'personal'}, {'index': 11, 'begin': 73, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'issues', 'lemma': u'issue'}, {'index': 7, 'begin': 79, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
227,Lady,"Excuse me, sir. Your son's arrived.","[{'content': u'Excuse me, sir.', 'begin': 0, 'score': 0.5, 'magnitude': 0.5}, {'content': u""Your son's arrived."", 'begin': 16, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.3, 'magnitude': 0.7}","[{'salience': 0.8994807, 'meta': {}, 'type': u'PERSON', 'name': u'sir', 'mentions': [u'sir']}, {'salience': 0.10051933, 'meta': {}, 'type': u'PERSON', 'name': u'son', 'mentions': [u'son']}]","[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Excuse', 'lemma': u'Excuse'}, {'index': 0, 'begin': 7, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'me', 'lemma': u'me'}, {'index': 1, 'begin': 9, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 1, 'begin': 11, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'sir', 'lemma': u'sir'}, {'index': 0, 'begin': 14, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 6, 'begin': 16, 'pos': u'PRON', 'label': u'POSS', 'content': u'Your', 'lemma': u'Your'}, {'index': 8, 'begin': 21, 'pos': u'NOUN', 'label': u'NSUBJPASS', 'content': u'son', 'lemma': u'son'}, {'index': 8, 'begin': 24, 'pos': u'VERB', 'label': u'AUXPASS', 'content': u""'s"", 'lemma': u'be'}, {'index': 8, 'begin': 27, 'pos': u'VERB', 'label': u'ROOT', 'content': u'arrived', 'lemma': u'arrive'}, {'index': 8, 'begin': 34, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
228,Mr. Worthington,Good. Bring him in.,"[{'content': u'Good.', 'begin': 0, 'score': 0.6, 'magnitude': 0.6}, {'content': u'Bring him in.', 'begin': 6, 'score': -0.3, 'magnitude': 0.3}]","{'score': 0.1, 'magnitude': 0.9}",[],"[{'index': 0, 'begin': 0, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'Good', 'lemma': u'Good'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 2, 'begin': 6, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Bring', 'lemma': u'Bring'}, {'index': 2, 'begin': 12, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'him', 'lemma': u'him'}, {'index': 2, 'begin': 16, 'pos': u'PRT', 'label': u'PRT', 'content': u'in', 'lemma': u'in'}, {'index': 2, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
229,Dr. Rao,Are you sure you want to start with him?,"[{'content': u'Are you sure you want to start with him?', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}]","{'score': -0.2, 'magnitude': 0.2}",[],"[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Are', 'lemma': u'be'}, {'index': 0, 'begin': 4, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 0, 'begin': 8, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'sure', 'lemma': u'sure'}, {'index': 4, 'begin': 13, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 2, 'begin': 17, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'want', 'lemma': u'want'}, {'index': 6, 'begin': 22, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 4, 'begin': 25, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'start', 'lemma': u'start'}, {'index': 6, 'begin': 31, 'pos': u'ADP', 'label': u'PREP', 'content': u'with', 'lemma': u'with'}, {'index': 7, 'begin': 36, 'pos': u'PRON', 'label': u'POBJ', 'content': u'him', 'lemma': u'him'}, {'index': 0, 'begin': 39, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
230,Mr. Worthington,"I think it's important. Yes. - Hello, Warren. - How are you, son? - Did you sleep well?","[{'content': u""I think it's important."", 'begin': 0, 'score': 0.3, 'magnitude': 0.3}, {'content': u'Yes.', 'begin': 24, 'score': 0.3, 'magnitude': 0.3}, {'content': u'- Hello, Warren.', 'begin': 29, 'score': 0.2, 'magnitude': 0.2}, {'content': u'- How are you, son?', 'begin': 46, 'score': -0.2, 'magnitude': 0.2}, {'content': u'- Did you sleep well?', 'begin': 66, 'score': 0, 'magnitude': 0}]","{'score': 0.1, 'magnitude': 1.1}","[{'salience': 0.86241543, 'meta': {}, 'type': u'PERSON', 'name': u'son', 'mentions': [u'son']}, {'salience': 0.1375846, 'meta': {u'mid': u'/m/0863z', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Warren,_Michigan'}, 'type': u'PERSON', 'name': u'Warren', 'mentions': [u'Warren']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 1, 'begin': 2, 'pos': u'VERB', 'label': u'ROOT', 'content': u'think', 'lemma': u'think'}, {'index': 3, 'begin': 8, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'it', 'lemma': u'it'}, {'index': 1, 'begin': 10, 'pos': u'VERB', 'label': u'CCOMP', 'content': u""'s"", 'lemma': u'be'}, {'index': 3, 'begin': 13, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'important', 'lemma': u'important'}, {'index': 1, 'begin': 22, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 6, 'begin': 24, 'pos': u'X', 'label': u'ROOT', 'content': u'Yes', 'lemma': u'Yes'}, {'index': 6, 'begin': 27, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 11, 'begin': 29, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 11, 'begin': 31, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Hello', 'lemma': u'Hello'}, {'index': 11, 'begin': 36, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 11, 'begin': 38, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Warren', 'lemma': u'Warren'}, {'index': 11, 'begin': 44, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 15, 'begin': 46, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 15, 'begin': 48, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'How', 'lemma': u'How'}, {'index': 15, 'begin': 52, 'pos': u'VERB', 'label': u'ROOT', 'content': u'are', 'lemma': u'be'}, {'index': 15, 'begin': 56, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 15, 'begin': 59, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 15, 'begin': 61, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'son', 'lemma': u'son'}, {'index': 15, 'begin': 64, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 23, 'begin': 66, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 23, 'begin': 68, 'pos': u'VERB', 'label': u'AUX', 'content': u'Did', 'lemma': u'do'}, {'index': 23, 'begin': 72, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 23, 'begin': 76, 'pos': u'VERB', 'label': u'ROOT', 'content': u'sleep', 'lemma': u'sleep'}, {'index': 23, 'begin': 82, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'well', 'lemma': u'well'}, {'index': 23, 'begin': 86, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
231,Warren,Yeah.,"[{'content': u'Yeah.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}",[],"[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'Yeah', 'lemma': u'Yeah'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
232,Mr. Worthington,"You know, I'm proud of you for doing this. Everything's gonna be fine. I promise. You ready?","[{'content': u""You know, I'm proud of you for doing this."", 'begin': 0, 'score': 0.6, 'magnitude': 0.6}, {'content': u""Everything's gonna be fine."", 'begin': 43, 'score': 0.4, 'magnitude': 0.4}, {'content': u'I promise.', 'begin': 71, 'score': 0.1, 'magnitude': 0.1}, {'content': u'You ready?', 'begin': 82, 'score': -0.1, 'magnitude': 0.1}]","{'score': 0.2, 'magnitude': 1.4}","[{'salience': 1, 'meta': {}, 'type': u'OTHER', 'name': u'Everything', 'mentions': [u'Everything']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You'}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 1, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 10, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 1, 'begin': 11, 'pos': u'VERB', 'label': u'PARATAXIS', 'content': u""'m"", 'lemma': u'be'}, {'index': 4, 'begin': 14, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'proud', 'lemma': u'proud'}, {'index': 5, 'begin': 20, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 6, 'begin': 23, 'pos': u'PRON', 'label': u'POBJ', 'content': u'you', 'lemma': u'you'}, {'index': 5, 'begin': 27, 'pos': u'ADP', 'label': u'PREP', 'content': u'for', 'lemma': u'for'}, {'index': 8, 'begin': 31, 'pos': u'VERB', 'label': u'PCOMP', 'content': u'doing', 'lemma': u'do'}, {'index': 9, 'begin': 37, 'pos': u'DET', 'label': u'DOBJ', 'content': u'this', 'lemma': u'this'}, {'index': 1, 'begin': 41, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 14, 'begin': 43, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Everything', 'lemma': u'Everything'}, {'index': 14, 'begin': 53, 'pos': u'VERB', 'label': u'AUX', 'content': u""'s"", 'lemma': u'be'}, {'index': 14, 'begin': 56, 'pos': u'VERB', 'label': u'ROOT', 'content': u'gon', 'lemma': u'gon'}, {'index': 14, 'begin': 59, 'pos': u'PRT', 'label': u'XCOMP', 'content': u'na', 'lemma': u'na'}, {'index': 15, 'begin': 62, 'pos': u'VERB', 'label': u'DEP', 'content': u'be', 'lemma': u'be'}, {'index': 16, 'begin': 65, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'fine', 'lemma': u'fine'}, {'index': 14, 'begin': 69, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 20, 'begin': 71, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 20, 'begin': 73, 'pos': u'VERB', 'label': u'ROOT', 'content': u'promise', 'lemma': u'promise'}, {'index': 20, 'begin': 80, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 23, 'begin': 82, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You'}, {'index': 23, 'begin': 86, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'ready', 'lemma': u'ready'}, {'index': 23, 'begin': 91, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
233,Dr. Rao,The transformation can be a little jarring.,"[{'content': u'The transformation can be a little jarring.', 'begin': 0, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.3}","[{'salience': 1, 'meta': {}, 'type': u'EVENT', 'name': u'transformation', 'mentions': [u'transformation']}]","[{'index': 1, 'begin': 0, 'pos': u'DET', 'label': u'DET', 'content': u'The', 'lemma': u'The'}, {'index': 3, 'begin': 4, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'transformation', 'lemma': u'transformation'}, {'index': 3, 'begin': 19, 'pos': u'VERB', 'label': u'AUX', 'content': u'can', 'lemma': u'can'}, {'index': 3, 'begin': 23, 'pos': u'VERB', 'label': u'ROOT', 'content': u'be', 'lemma': u'be'}, {'index': 5, 'begin': 26, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 6, 'begin': 28, 'pos': u'ADJ', 'label': u'NPADVMOD', 'content': u'little', 'lemma': u'little'}, {'index': 3, 'begin': 35, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'jarring', 'lemma': u'jarring'}, {'index': 3, 'begin': 42, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
234,Warren,"Dad, can we talk about this for a second?","[{'content': u'Dad, can we talk about this for a second?', 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}","[{'salience': 0.8347041, 'meta': {}, 'type': u'PERSON', 'name': u'Dad', 'mentions': [u'Dad']}, {'salience': 0.16529587, 'meta': {}, 'type': u'OTHER', 'name': u'second', 'mentions': [u'second']}]","[{'index': 4, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Dad', 'lemma': u'Dad'}, {'index': 4, 'begin': 3, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 5, 'pos': u'VERB', 'label': u'AUX', 'content': u'can', 'lemma': u'can'}, {'index': 4, 'begin': 9, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'we', 'lemma': u'we'}, {'index': 4, 'begin': 12, 'pos': u'VERB', 'label': u'ROOT', 'content': u'talk', 'lemma': u'talk'}, {'index': 4, 'begin': 17, 'pos': u'ADP', 'label': u'PREP', 'content': u'about', 'lemma': u'about'}, {'index': 5, 'begin': 23, 'pos': u'DET', 'label': u'POBJ', 'content': u'this', 'lemma': u'this'}, {'index': 4, 'begin': 28, 'pos': u'ADP', 'label': u'PREP', 'content': u'for', 'lemma': u'for'}, {'index': 9, 'begin': 32, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 7, 'begin': 34, 'pos': u'ADJ', 'label': u'POBJ', 'content': u'second', 'lemma': u'second'}, {'index': 4, 'begin': 40, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
235,Mr. Worthington,"We've talked about it, son. It'll all be over soon. - Everything's going to be fine.","[{'content': u""We've talked about it, son."", 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u""It'll all be over soon."", 'begin': 28, 'score': 0.1, 'magnitude': 0.1}, {'content': u""- Everything's going to be fine."", 'begin': 52, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.1, 'magnitude': 0.5}","[{'salience': 0.8220436, 'meta': {}, 'type': u'PERSON', 'name': u'son', 'mentions': [u'son']}, {'salience': 0.17795639, 'meta': {}, 'type': u'OTHER', 'name': u'Everything', 'mentions': [u'Everything']}]","[{'index': 2, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'We', 'lemma': u'We'}, {'index': 2, 'begin': 2, 'pos': u'VERB', 'label': u'AUX', 'content': u""'ve"", 'lemma': u'have'}, {'index': 2, 'begin': 6, 'pos': u'VERB', 'label': u'ROOT', 'content': u'talked', 'lemma': u'talk'}, {'index': 2, 'begin': 13, 'pos': u'ADP', 'label': u'PREP', 'content': u'about', 'lemma': u'about'}, {'index': 3, 'begin': 19, 'pos': u'PRON', 'label': u'POBJ', 'content': u'it', 'lemma': u'it'}, {'index': 2, 'begin': 21, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 2, 'begin': 23, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'son', 'lemma': u'son'}, {'index': 2, 'begin': 26, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 11, 'begin': 28, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'It', 'lemma': u'It'}, {'index': 11, 'begin': 30, 'pos': u'VERB', 'label': u'AUX', 'content': u""'ll"", 'lemma': u'will'}, {'index': 11, 'begin': 34, 'pos': u'DET', 'label': u'NPADVMOD', 'content': u'all', 'lemma': u'all'}, {'index': 11, 'begin': 38, 'pos': u'VERB', 'label': u'ROOT', 'content': u'be', 'lemma': u'be'}, {'index': 11, 'begin': 41, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'over', 'lemma': u'over'}, {'index': 11, 'begin': 46, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'soon', 'lemma': u'soon'}, {'index': 11, 'begin': 50, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 18, 'begin': 52, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 18, 'begin': 54, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Everything', 'lemma': u'Everything'}, {'index': 18, 'begin': 64, 'pos': u'VERB', 'label': u'AUX', 'content': u""'s"", 'lemma': u'be'}, {'index': 18, 'begin': 67, 'pos': u'VERB', 'label': u'ROOT', 'content': u'going', 'lemma': u'go'}, {'index': 20, 'begin': 73, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 18, 'begin': 76, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'be', 'lemma': u'be'}, {'index': 20, 'begin': 79, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'fine', 'lemma': u'fine'}, {'index': 18, 'begin': 83, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
236,Warren,Wait. I can't do this.,"[{'content': u'Wait.', 'begin': 0, 'score': 0, 'magnitude': 0}, {'content': u""I can't do this."", 'begin': 6, 'score': -0.6, 'magnitude': 0.6}]","{'score': -0.3, 'magnitude': 0.6}",[],"[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Wait', 'lemma': u'Wait'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 5, 'begin': 6, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 5, 'begin': 8, 'pos': u'VERB', 'label': u'AUX', 'content': u'ca', 'lemma': u'ca'}, {'index': 5, 'begin': 10, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 5, 'begin': 14, 'pos': u'VERB', 'label': u'ROOT', 'content': u'do', 'lemma': u'do'}, {'index': 5, 'begin': 17, 'pos': u'DET', 'label': u'DOBJ', 'content': u'this', 'lemma': u'this'}, {'index': 5, 'begin': 21, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
237,Mr. Worthington,"Warren, calm down.","[{'content': u'Warren, calm down.', 'begin': 0, 'score': 0.4, 'magnitude': 0.4}]","{'score': 0.4, 'magnitude': 0.4}","[{'salience': 1, 'meta': {}, 'type': u'PERSON', 'name': u'Warren', 'mentions': [u'Warren']}]","[{'index': 2, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Warren', 'lemma': u'Warren'}, {'index': 2, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 2, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'calm', 'lemma': u'calm'}, {'index': 2, 'begin': 13, 'pos': u'PRT', 'label': u'PRT', 'content': u'down', 'lemma': u'down'}, {'index': 2, 'begin': 17, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
238,Warren,I can't do this.,"[{'content': u""I can't do this."", 'begin': 0, 'score': -0.6, 'magnitude': 0.6}]","{'score': -0.6, 'magnitude': 0.6}",[],"[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 3, 'begin': 2, 'pos': u'VERB', 'label': u'AUX', 'content': u'ca', 'lemma': u'ca'}, {'index': 3, 'begin': 4, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 3, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'do', 'lemma': u'do'}, {'index': 3, 'begin': 11, 'pos': u'DET', 'label': u'DOBJ', 'content': u'this', 'lemma': u'this'}, {'index': 3, 'begin': 15, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
239,Mr. Worthington,"Yes, you can.","[{'content': u'Yes, you can.', 'begin': 0, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.3}",[],"[{'index': 3, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Yes', 'lemma': u'Yes'}, {'index': 3, 'begin': 3, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 3, 'begin': 5, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 3, 'begin': 9, 'pos': u'VERB', 'label': u'ROOT', 'content': u'can', 'lemma': u'can'}, {'index': 3, 'begin': 12, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
240,Warren,I can't do this!,"[{'content': u""I can't do this!"", 'begin': 0, 'score': -0.6, 'magnitude': 0.6}]","{'score': -0.6, 'magnitude': 0.6}",[],"[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 3, 'begin': 2, 'pos': u'VERB', 'label': u'AUX', 'content': u'ca', 'lemma': u'ca'}, {'index': 3, 'begin': 4, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 3, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'do', 'lemma': u'do'}, {'index': 3, 'begin': 11, 'pos': u'DET', 'label': u'DOBJ', 'content': u'this', 'lemma': u'this'}, {'index': 3, 'begin': 15, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}]"
