,speaker,dialogue,sentences,sentiment,entities,tokens
513,Steve Rogers,What?,"[{'content': u'What?', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}]","{'score': -0.2, 'magnitude': 0.2}",[],"[{'index': 0, 'begin': 0, 'pos': u'PRON', 'label': u'ROOT', 'content': u'What', 'lemma': u'What'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
514,Natasha Romanoff,Was that your first kiss since 1945?,"[{'content': u'Was that your first kiss since 1945?', 'begin': 0, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.1}","[{'salience': 1, 'meta': {}, 'type': u'EVENT', 'name': u'kiss', 'mentions': [u'kiss']}]","[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Was', 'lemma': u'be'}, {'index': 0, 'begin': 4, 'pos': u'ADP', 'label': u'NSUBJ', 'content': u'that', 'lemma': u'that'}, {'index': 4, 'begin': 9, 'pos': u'PRON', 'label': u'POSS', 'content': u'your', 'lemma': u'your'}, {'index': 4, 'begin': 14, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'first', 'lemma': u'first'}, {'index': 0, 'begin': 20, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'kiss', 'lemma': u'kiss'}, {'index': 4, 'begin': 25, 'pos': u'ADP', 'label': u'PREP', 'content': u'since', 'lemma': u'since'}, {'index': 5, 'begin': 31, 'pos': u'NUM', 'label': u'POBJ', 'content': u'1945', 'lemma': u'1945'}, {'index': 0, 'begin': 35, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
515,Steve Rogers,"That bad, huh?","[{'content': u'That bad, huh?', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.4}",[],"[{'index': 1, 'begin': 0, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'That', 'lemma': u'That'}, {'index': 1, 'begin': 5, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'bad', 'lemma': u'bad'}, {'index': 1, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 1, 'begin': 10, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'huh', 'lemma': u'huh'}, {'index': 1, 'begin': 13, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
516,Natasha Romanoff,I didn't say that.,"[{'content': u""I didn't say that."", 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}",[],"[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 3, 'begin': 2, 'pos': u'VERB', 'label': u'AUX', 'content': u'did', 'lemma': u'do'}, {'index': 3, 'begin': 5, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 3, 'begin': 9, 'pos': u'VERB', 'label': u'ROOT', 'content': u'say', 'lemma': u'say'}, {'index': 3, 'begin': 13, 'pos': u'DET', 'label': u'DOBJ', 'content': u'that', 'lemma': u'that'}, {'index': 3, 'begin': 17, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
517,Steve Rogers,"Well, it kind of sounds like that's what you're saying.","[{'content': u""Well, it kind of sounds like that's what you're saying."", 'begin': 0, 'score': -0.2, 'magnitude': 0.2}]","{'score': -0.2, 'magnitude': 0.2}",[],"[{'index': 5, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Well', 'lemma': u'Well'}, {'index': 5, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 5, 'begin': 6, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'it', 'lemma': u'it'}, {'index': 4, 'begin': 9, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'kind', 'lemma': u'kind'}, {'index': 5, 'begin': 14, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'of', 'lemma': u'of'}, {'index': 5, 'begin': 17, 'pos': u'VERB', 'label': u'ROOT', 'content': u'sounds', 'lemma': u'sound'}, {'index': 8, 'begin': 24, 'pos': u'ADP', 'label': u'MARK', 'content': u'like', 'lemma': u'like'}, {'index': 8, 'begin': 29, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'that', 'lemma': u'that'}, {'index': 5, 'begin': 33, 'pos': u'VERB', 'label': u'ADVCL', 'content': u""'s"", 'lemma': u'be'}, {'index': 12, 'begin': 36, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'what', 'lemma': u'what'}, {'index': 12, 'begin': 41, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 12, 'begin': 44, 'pos': u'VERB', 'label': u'AUX', 'content': u""'re"", 'lemma': u'be'}, {'index': 8, 'begin': 48, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'saying', 'lemma': u'say'}, {'index': 5, 'begin': 54, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
518,Natasha Romanoff,"Nobody special, though? [Steve chuckles]","[{'content': u'Nobody special, though?', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}, {'content': u'[Steve chuckles]', 'begin': 24, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0, 'magnitude': 0.6}","[{'salience': 0.95208806, 'meta': {}, 'type': u'PERSON', 'name': u'Nobody', 'mentions': [u'Nobody']}, {'salience': 0.047911923, 'meta': {u'mid': u'/m/05d8ynq'}, 'type': u'PERSON', 'name': u'Steve', 'mentions': [u'Steve']}]","[{'index': 1, 'begin': 0, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Nobody', 'lemma': u'Nobody'}, {'index': 1, 'begin': 7, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'special', 'lemma': u'special'}, {'index': 1, 'begin': 14, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 1, 'begin': 16, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'though', 'lemma': u'though'}, {'index': 1, 'begin': 22, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 7, 'begin': 24, 'pos': u'PUNCT', 'label': u'P', 'content': u'[', 'lemma': u'['}, {'index': 7, 'begin': 25, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Steve', 'lemma': u'Steve'}, {'index': 7, 'begin': 31, 'pos': u'VERB', 'label': u'ROOT', 'content': u'chuckles', 'lemma': u'chuckle'}, {'index': 7, 'begin': 39, 'pos': u'PUNCT', 'label': u'P', 'content': u']', 'lemma': u']'}]"
519,Steve Rogers,"Believe it or not, it's kind of hard to find someone with shared life experience.","[{'content': u""Believe it or not, it's kind of hard to find someone with shared life experience."", 'begin': 0, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.1}","[{'salience': 0.56039864, 'meta': {}, 'type': u'OTHER', 'name': u'life experience', 'mentions': [u'life experience']}, {'salience': 0.4396014, 'meta': {}, 'type': u'PERSON', 'name': u'someone', 'mentions': [u'someone']}]","[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Believe', 'lemma': u'Believe'}, {'index': 0, 'begin': 8, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'it', 'lemma': u'it'}, {'index': 0, 'begin': 11, 'pos': u'CONJ', 'label': u'CC', 'content': u'or', 'lemma': u'or'}, {'index': 0, 'begin': 14, 'pos': u'ADV', 'label': u'CONJ', 'content': u'not', 'lemma': u'not'}, {'index': 0, 'begin': 17, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 6, 'begin': 19, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'it', 'lemma': u'it'}, {'index': 0, 'begin': 21, 'pos': u'VERB', 'label': u'PARATAXIS', 'content': u""'s"", 'lemma': u'be'}, {'index': 8, 'begin': 24, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'kind', 'lemma': u'kind'}, {'index': 9, 'begin': 29, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'of', 'lemma': u'of'}, {'index': 6, 'begin': 32, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'hard', 'lemma': u'hard'}, {'index': 11, 'begin': 37, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 6, 'begin': 40, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'find', 'lemma': u'find'}, {'index': 11, 'begin': 45, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'someone', 'lemma': u'someone'}, {'index': 12, 'begin': 53, 'pos': u'ADP', 'label': u'PREP', 'content': u'with', 'lemma': u'with'}, {'index': 16, 'begin': 58, 'pos': u'VERB', 'label': u'AMOD', 'content': u'shared', 'lemma': u'share'}, {'index': 16, 'begin': 65, 'pos': u'NOUN', 'label': u'NN', 'content': u'life', 'lemma': u'life'}, {'index': 13, 'begin': 70, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'experience', 'lemma': u'experience'}, {'index': 0, 'begin': 80, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
520,Natasha Romanoff,"Well, that's alright, you just make something up.","[{'content': u""Well, that's alright, you just make something up."", 'begin': 0, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.3}","[{'salience': 1, 'meta': {}, 'type': u'OTHER', 'name': u'something', 'mentions': [u'something']}]","[{'index': 3, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Well', 'lemma': u'Well'}, {'index': 3, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 3, 'begin': 6, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'that', 'lemma': u'that'}, {'index': 3, 'begin': 10, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'s"", 'lemma': u'be'}, {'index': 3, 'begin': 13, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'alright', 'lemma': u'alright'}, {'index': 3, 'begin': 20, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 8, 'begin': 22, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 8, 'begin': 26, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'just', 'lemma': u'just'}, {'index': 3, 'begin': 31, 'pos': u'VERB', 'label': u'PARATAXIS', 'content': u'make', 'lemma': u'make'}, {'index': 8, 'begin': 36, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'something', 'lemma': u'something'}, {'index': 8, 'begin': 46, 'pos': u'PRT', 'label': u'PRT', 'content': u'up', 'lemma': u'up'}, {'index': 3, 'begin': 48, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
521,Steve Rogers,"What, like you?","[{'content': u'What, like you?', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}]","{'score': -0.2, 'magnitude': 0.2}",[],"[{'index': 2, 'begin': 0, 'pos': u'PRON', 'label': u'DEP', 'content': u'What', 'lemma': u'What'}, {'index': 2, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 2, 'begin': 6, 'pos': u'ADP', 'label': u'ROOT', 'content': u'like', 'lemma': u'like'}, {'index': 2, 'begin': 11, 'pos': u'PRON', 'label': u'DEP', 'content': u'you', 'lemma': u'you'}, {'index': 2, 'begin': 14, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
522,Natasha Romanoff,"I don't know. The truth is a matter of circumstances, it's not all things to all people all the time. And neither am I.","[{'content': u""I don't know."", 'begin': 0, 'score': 0, 'magnitude': 0}, {'content': u""The truth is a matter of circumstances, it's not all things to all people all the time."", 'begin': 14, 'score': -0.3, 'magnitude': 0.3}, {'content': u'And neither am I.', 'begin': 102, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.5}","[{'salience': 0.66828567, 'meta': {}, 'type': u'OTHER', 'name': u'truth', 'mentions': [u'truth']}, {'salience': 0.108012654, 'meta': {}, 'type': u'OTHER', 'name': u'matter', 'mentions': [u'matter']}, {'salience': 0.101561666, 'meta': {}, 'type': u'OTHER', 'name': u'circumstances', 'mentions': [u'circumstances']}, {'salience': 0.086491846, 'meta': {}, 'type': u'OTHER', 'name': u'things', 'mentions': [u'things']}, {'salience': 0.0356482, 'meta': {}, 'type': u'PERSON', 'name': u'people', 'mentions': [u'people']}]","[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 3, 'begin': 2, 'pos': u'VERB', 'label': u'AUX', 'content': u'do', 'lemma': u'do'}, {'index': 3, 'begin': 4, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 3, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 3, 'begin': 12, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 6, 'begin': 14, 'pos': u'DET', 'label': u'DET', 'content': u'The', 'lemma': u'The'}, {'index': 7, 'begin': 18, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'truth', 'lemma': u'truth'}, {'index': 7, 'begin': 24, 'pos': u'VERB', 'label': u'ROOT', 'content': u'is', 'lemma': u'be'}, {'index': 9, 'begin': 27, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 7, 'begin': 29, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'matter', 'lemma': u'matter'}, {'index': 9, 'begin': 36, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 10, 'begin': 39, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'circumstances', 'lemma': u'circumstance'}, {'index': 7, 'begin': 52, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 14, 'begin': 54, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'it', 'lemma': u'it'}, {'index': 7, 'begin': 56, 'pos': u'VERB', 'label': u'PARATAXIS', 'content': u""'s"", 'lemma': u'be'}, {'index': 14, 'begin': 59, 'pos': u'ADV', 'label': u'NEG', 'content': u'not', 'lemma': u'not'}, {'index': 17, 'begin': 63, 'pos': u'DET', 'label': u'DET', 'content': u'all', 'lemma': u'all'}, {'index': 14, 'begin': 67, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'things', 'lemma': u'thing'}, {'index': 17, 'begin': 74, 'pos': u'ADP', 'label': u'PREP', 'content': u'to', 'lemma': u'to'}, {'index': 20, 'begin': 77, 'pos': u'DET', 'label': u'DET', 'content': u'all', 'lemma': u'all'}, {'index': 18, 'begin': 81, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'people', 'lemma': u'person'}, {'index': 23, 'begin': 88, 'pos': u'DET', 'label': u'PREDET', 'content': u'all', 'lemma': u'all'}, {'index': 23, 'begin': 92, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 14, 'begin': 96, 'pos': u'NOUN', 'label': u'TMOD', 'content': u'time', 'lemma': u'time'}, {'index': 7, 'begin': 100, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 27, 'begin': 102, 'pos': u'CONJ', 'label': u'CC', 'content': u'And', 'lemma': u'And'}, {'index': 27, 'begin': 106, 'pos': u'CONJ', 'label': u'ADVMOD', 'content': u'neither', 'lemma': u'neither'}, {'index': 27, 'begin': 114, 'pos': u'VERB', 'label': u'ROOT', 'content': u'am', 'lemma': u'be'}, {'index': 27, 'begin': 117, 'pos': u'PRON', 'label': u'ATTR', 'content': u'I', 'lemma': u'I'}, {'index': 27, 'begin': 118, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
523,Steve Rogers,That's a tough way to live.,"[{'content': u""That's a tough way to live."", 'begin': 0, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.2, 'magnitude': 0.2}","[{'salience': 1, 'meta': {}, 'type': u'OTHER', 'name': u'way', 'mentions': [u'way']}]","[{'index': 1, 'begin': 0, 'pos': u'DET', 'label': u'NSUBJ', 'content': u'That', 'lemma': u'That'}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'s"", 'lemma': u'be'}, {'index': 4, 'begin': 7, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 4, 'begin': 9, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'tough', 'lemma': u'tough'}, {'index': 1, 'begin': 15, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'way', 'lemma': u'way'}, {'index': 6, 'begin': 19, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 4, 'begin': 22, 'pos': u'VERB', 'label': u'VMOD', 'content': u'live', 'lemma': u'live'}, {'index': 1, 'begin': 26, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
524,Natasha Romanoff,"It's a good way not to die, though.","[{'content': u""It's a good way not to die, though."", 'begin': 0, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.3}","[{'salience': 1, 'meta': {}, 'type': u'OTHER', 'name': u'way', 'mentions': [u'way']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'It', 'lemma': u'It'}, {'index': 1, 'begin': 2, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'s"", 'lemma': u'be'}, {'index': 4, 'begin': 5, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 4, 'begin': 7, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'good', 'lemma': u'good'}, {'index': 1, 'begin': 12, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'way', 'lemma': u'way'}, {'index': 7, 'begin': 16, 'pos': u'ADV', 'label': u'NEG', 'content': u'not', 'lemma': u'not'}, {'index': 7, 'begin': 20, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 4, 'begin': 23, 'pos': u'VERB', 'label': u'VMOD', 'content': u'die', 'lemma': u'die'}, {'index': 1, 'begin': 26, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 1, 'begin': 28, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'though', 'lemma': u'though'}, {'index': 1, 'begin': 34, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
525,Steve Rogers,"You know, it's kind of hard to trust someone when you don't know who that someone really is.","[{'content': u""You know, it's kind of hard to trust someone when you don't know who that someone really is."", 'begin': 0, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.1}","[{'salience': 0.55552876, 'meta': {}, 'type': u'PERSON', 'name': u'someone', 'mentions': [u'someone']}, {'salience': 0.44447124, 'meta': {}, 'type': u'PERSON', 'name': u'someone', 'mentions': [u'someone']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You'}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 1, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 10, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'it', 'lemma': u'it'}, {'index': 1, 'begin': 12, 'pos': u'VERB', 'label': u'PARATAXIS', 'content': u""'s"", 'lemma': u'be'}, {'index': 6, 'begin': 15, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'kind', 'lemma': u'kind'}, {'index': 7, 'begin': 20, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'of', 'lemma': u'of'}, {'index': 4, 'begin': 23, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'hard', 'lemma': u'hard'}, {'index': 9, 'begin': 28, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 4, 'begin': 31, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'trust', 'lemma': u'trust'}, {'index': 9, 'begin': 37, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'someone', 'lemma': u'someone'}, {'index': 15, 'begin': 45, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'when', 'lemma': u'when'}, {'index': 15, 'begin': 50, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 15, 'begin': 54, 'pos': u'VERB', 'label': u'AUX', 'content': u'do', 'lemma': u'do'}, {'index': 15, 'begin': 56, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 4, 'begin': 60, 'pos': u'VERB', 'label': u'ADVCL', 'content': u'know', 'lemma': u'know'}, {'index': 20, 'begin': 65, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'who', 'lemma': u'who'}, {'index': 20, 'begin': 69, 'pos': u'ADP', 'label': u'DOBJ', 'content': u'that', 'lemma': u'that'}, {'index': 20, 'begin': 74, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'someone', 'lemma': u'someone'}, {'index': 20, 'begin': 82, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'really', 'lemma': u'really'}, {'index': 15, 'begin': 89, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'is', 'lemma': u'be'}, {'index': 1, 'begin': 91, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
526,Natasha Romanoff,Yeah. Who do you want me to be?,"[{'content': u'Yeah.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u'Who do you want me to be?', 'begin': 6, 'score': -0.2, 'magnitude': 0.2}]","{'score': 0, 'magnitude': 0.5}",[],"[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'Yeah', 'lemma': u'Yeah'}, {'index': 0, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 5, 'begin': 6, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'Who', 'lemma': u'Who'}, {'index': 5, 'begin': 10, 'pos': u'VERB', 'label': u'AUX', 'content': u'do', 'lemma': u'do'}, {'index': 5, 'begin': 13, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 5, 'begin': 17, 'pos': u'VERB', 'label': u'ROOT', 'content': u'want', 'lemma': u'want'}, {'index': 8, 'begin': 22, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'me', 'lemma': u'me'}, {'index': 8, 'begin': 25, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 5, 'begin': 28, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'be', 'lemma': u'be'}, {'index': 5, 'begin': 30, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
527,Steve Rogers,How about a friend? [Natasha laughs softly],"[{'content': u'How about a friend?', 'begin': 0, 'score': -0.1, 'magnitude': 0.1}, {'content': u'[Natasha laughs softly]', 'begin': 20, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0, 'magnitude': 0.4}","[{'salience': 0.76745975, 'meta': {}, 'type': u'PERSON', 'name': u'friend', 'mentions': [u'friend']}, {'salience': 0.23254025, 'meta': {}, 'type': u'PERSON', 'name': u'Natasha', 'mentions': [u'Natasha']}]","[{'index': 0, 'begin': 0, 'pos': u'ADV', 'label': u'ROOT', 'content': u'How', 'lemma': u'How'}, {'index': 0, 'begin': 4, 'pos': u'ADP', 'label': u'PREP', 'content': u'about', 'lemma': u'about'}, {'index': 3, 'begin': 10, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 1, 'begin': 12, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'friend', 'lemma': u'friend'}, {'index': 0, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 7, 'begin': 20, 'pos': u'PUNCT', 'label': u'P', 'content': u'[', 'lemma': u'['}, {'index': 7, 'begin': 21, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Natasha', 'lemma': u'Natasha'}, {'index': 7, 'begin': 29, 'pos': u'VERB', 'label': u'ROOT', 'content': u'laughs', 'lemma': u'laugh'}, {'index': 7, 'begin': 36, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'softly', 'lemma': u'softly'}, {'index': 7, 'begin': 42, 'pos': u'PUNCT', 'label': u'P', 'content': u']', 'lemma': u']'}]"
