,speaker,dialogue,sentences,sentiment,entities,tokens
481,Invisible Woman,Thanks for sending Agent Coulson to help with the clean-up here.,"[{'content': u'Thanks for sending Agent Coulson to help with the clean-up here.', 'begin': 0, 'score': 0.5, 'magnitude': 0.5}]","{'score': 0.5, 'magnitude': 0.5}","[{'salience': 0.5315167, 'meta': {u'mid': u'/m/0dgb7kk', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Phil_Coulson'}, 'type': u'PERSON', 'name': u'Coulson', 'mentions': [u'Coulson', u'Agent']}, {'salience': 0.38387865, 'meta': {}, 'type': u'OTHER', 'name': u'Thanks', 'mentions': [u'Thanks']}, {'salience': 0.084604695, 'meta': {}, 'type': u'EVENT', 'name': u'clean-up', 'mentions': [u'clean-up']}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Thanks', 'lemma': u'Thanks'}, {'index': 0, 'begin': 7, 'pos': u'ADP', 'label': u'PREP', 'content': u'for', 'lemma': u'for'}, {'index': 1, 'begin': 11, 'pos': u'VERB', 'label': u'PCOMP', 'content': u'sending', 'lemma': u'send'}, {'index': 4, 'begin': 19, 'pos': u'NOUN', 'label': u'TITLE', 'content': u'Agent', 'lemma': u'Agent'}, {'index': 2, 'begin': 25, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'Coulson', 'lemma': u'Coulson'}, {'index': 6, 'begin': 33, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 2, 'begin': 36, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'help', 'lemma': u'help'}, {'index': 6, 'begin': 41, 'pos': u'ADP', 'label': u'PREP', 'content': u'with', 'lemma': u'with'}, {'index': 11, 'begin': 46, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 11, 'begin': 50, 'pos': u'VERB', 'label': u'NN', 'content': u'clean', 'lemma': u'clean'}, {'index': 11, 'begin': 55, 'pos': u'PUNCT', 'label': u'P', 'content': u'-', 'lemma': u'-'}, {'index': 7, 'begin': 56, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'up', 'lemma': u'up'}, {'index': 11, 'begin': 59, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'here', 'lemma': u'here'}, {'index': 0, 'begin': 63, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
482,Mr. Fantastic,Why'd it take so long to plan?,"[{'content': u""Why'd it take so long to plan?"", 'begin': 0, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.4}",[],"[{'index': 3, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Why', 'lemma': u'Why'}, {'index': 3, 'begin': 3, 'pos': u'VERB', 'label': u'AUX', 'content': u""'d"", 'lemma': u""'d""}, {'index': 3, 'begin': 6, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'it', 'lemma': u'it'}, {'index': 3, 'begin': 9, 'pos': u'VERB', 'label': u'ROOT', 'content': u'take', 'lemma': u'take'}, {'index': 5, 'begin': 14, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'so', 'lemma': u'so'}, {'index': 3, 'begin': 17, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'long', 'lemma': u'long'}, {'index': 7, 'begin': 22, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 3, 'begin': 25, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'plan', 'lemma': u'plan'}, {'index': 3, 'begin': 29, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
483,Nick Fury,"Approvals, countersignatures, four rounds of notes. You can't believe the bureaucracy I deal with.","[{'content': u'Approvals, countersignatures, four rounds of notes.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}, {'content': u""You can't believe the bureaucracy I deal with."", 'begin': 52, 'score': -0.1, 'magnitude': 0.1}]","{'score': 0, 'magnitude': 0.3}","[{'salience': 0.3699142, 'meta': {}, 'type': u'OTHER', 'name': u'Approvals', 'mentions': [u'Approvals']}, {'salience': 0.3699142, 'meta': {}, 'type': u'OTHER', 'name': u'countersignatures', 'mentions': [u'countersignatures']}, {'salience': 0.11906108, 'meta': {}, 'type': u'EVENT', 'name': u'rounds', 'mentions': [u'rounds']}, {'salience': 0.11906108, 'meta': {}, 'type': u'OTHER', 'name': u'notes', 'mentions': [u'notes']}, {'salience': 0.022049416, 'meta': {}, 'type': u'OTHER', 'name': u'bureaucracy', 'mentions': [u'bureaucracy']}]","[{'index': 0, 'begin': 0, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'Approvals', 'lemma': u'approval'}, {'index': 0, 'begin': 9, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 0, 'begin': 11, 'pos': u'NOUN', 'label': u'CONJ', 'content': u'countersignatures', 'lemma': u'countersignature'}, {'index': 0, 'begin': 28, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 5, 'begin': 30, 'pos': u'NUM', 'label': u'NUM', 'content': u'four', 'lemma': u'four'}, {'index': 0, 'begin': 35, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'rounds', 'lemma': u'round'}, {'index': 5, 'begin': 42, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 6, 'begin': 45, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'notes', 'lemma': u'note'}, {'index': 0, 'begin': 50, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 12, 'begin': 52, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You'}, {'index': 12, 'begin': 56, 'pos': u'VERB', 'label': u'AUX', 'content': u'ca', 'lemma': u'ca'}, {'index': 12, 'begin': 58, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 12, 'begin': 62, 'pos': u'VERB', 'label': u'ROOT', 'content': u'believe', 'lemma': u'believe'}, {'index': 14, 'begin': 70, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 12, 'begin': 74, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'bureaucracy', 'lemma': u'bureaucracy'}, {'index': 16, 'begin': 86, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 14, 'begin': 88, 'pos': u'VERB', 'label': u'RCMOD', 'content': u'deal', 'lemma': u'deal'}, {'index': 16, 'begin': 93, 'pos': u'ADP', 'label': u'PREP', 'content': u'with', 'lemma': u'with'}, {'index': 12, 'begin': 97, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
484,Mr. Fantastic,If Doom combines the power of the Tesseract with those Cosmic Bricks...,"[{'content': u'If Doom combines the power of the Tesseract with those Cosmic Bricks...', 'begin': 0, 'score': 0.5, 'magnitude': 0.5}]","{'score': 0.5, 'magnitude': 0.5}","[{'salience': 0.5677513, 'meta': {u'mid': u'/m/0cs4m', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Doctor_Doom'}, 'type': u'OTHER', 'name': u'Doom', 'mentions': [u'Doom']}, {'salience': 0.19048195, 'meta': {u'mid': u'/m/06gw_l', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Cosmic_Cube'}, 'type': u'OTHER', 'name': u'Tesseract', 'mentions': [u'Tesseract']}, {'salience': 0.12255165, 'meta': {}, 'type': u'OTHER', 'name': u'power', 'mentions': [u'power']}, {'salience': 0.1192151, 'meta': {}, 'type': u'CONSUMER_GOOD', 'name': u'Cosmic Bricks', 'mentions': [u'Cosmic Bricks']}]","[{'index': 2, 'begin': 0, 'pos': u'ADP', 'label': u'MARK', 'content': u'If', 'lemma': u'If'}, {'index': 2, 'begin': 3, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'Doom', 'lemma': u'Doom'}, {'index': 2, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'combines', 'lemma': u'combine'}, {'index': 4, 'begin': 17, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 2, 'begin': 21, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'power', 'lemma': u'power'}, {'index': 4, 'begin': 27, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 7, 'begin': 30, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 5, 'begin': 34, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Tesseract', 'lemma': u'Tesseract'}, {'index': 2, 'begin': 44, 'pos': u'ADP', 'label': u'PREP', 'content': u'with', 'lemma': u'with'}, {'index': 11, 'begin': 49, 'pos': u'DET', 'label': u'DET', 'content': u'those', 'lemma': u'those'}, {'index': 11, 'begin': 55, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'Cosmic', 'lemma': u'Cosmic'}, {'index': 8, 'begin': 62, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Bricks', 'lemma': u'brick'}, {'index': 2, 'begin': 68, 'pos': u'PUNCT', 'label': u'P', 'content': u'..', 'lemma': u'..'}, {'index': 2, 'begin': 70, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
485,Nick Fury,It could be very dangerous. He has to be stopped.,"[{'content': u'It could be very dangerous.', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}, {'content': u'He has to be stopped.', 'begin': 28, 'score': -0.2, 'magnitude': 0.2}]","{'score': -0.3, 'magnitude': 0.7}",[],"[{'index': 2, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'It', 'lemma': u'It'}, {'index': 2, 'begin': 3, 'pos': u'VERB', 'label': u'AUX', 'content': u'could', 'lemma': u'could'}, {'index': 2, 'begin': 9, 'pos': u'VERB', 'label': u'ROOT', 'content': u'be', 'lemma': u'be'}, {'index': 4, 'begin': 12, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'very', 'lemma': u'very'}, {'index': 2, 'begin': 17, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'dangerous', 'lemma': u'dangerous'}, {'index': 2, 'begin': 26, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 7, 'begin': 28, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'He', 'lemma': u'He'}, {'index': 7, 'begin': 31, 'pos': u'VERB', 'label': u'ROOT', 'content': u'has', 'lemma': u'have'}, {'index': 10, 'begin': 35, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 10, 'begin': 38, 'pos': u'VERB', 'label': u'AUXPASS', 'content': u'be', 'lemma': u'be'}, {'index': 7, 'begin': 41, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'stopped', 'lemma': u'stop'}, {'index': 7, 'begin': 48, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
486,Thing,"Yeah, It's...","[{'content': u""Yeah, It's..."", 'begin': 0, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.3}",[],"[{'index': 3, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Yeah', 'lemma': u'Yeah'}, {'index': 3, 'begin': 4, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 3, 'begin': 6, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'It', 'lemma': u'It'}, {'index': 3, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'s"", 'lemma': u'be'}, {'index': 3, 'begin': 10, 'pos': u'PUNCT', 'label': u'P', 'content': u'..', 'lemma': u'..'}, {'index': 3, 'begin': 12, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
487,Human Torch,"Ah, no, not yet.","[{'content': u'Ah, no, not yet.', 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}",[],"[{'index': 4, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Ah', 'lemma': u'Ah'}, {'index': 4, 'begin': 2, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 4, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'no', 'lemma': u'no'}, {'index': 4, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 8, 'pos': u'ADV', 'label': u'ROOT', 'content': u'not', 'lemma': u'not'}, {'index': 4, 'begin': 12, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'yet', 'lemma': u'yet'}, {'index': 4, 'begin': 15, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
488,Phil Coulson,"Are you gonna tell them, sir?","[{'content': u'Are you gonna tell them, sir?', 'begin': 0, 'score': -0.2, 'magnitude': 0.2}]","{'score': -0.2, 'magnitude': 0.2}","[{'salience': 1, 'meta': {}, 'type': u'PERSON', 'name': u'sir', 'mentions': [u'sir']}]","[{'index': 2, 'begin': 0, 'pos': u'VERB', 'label': u'AUX', 'content': u'Are', 'lemma': u'be'}, {'index': 2, 'begin': 4, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 2, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'gon', 'lemma': u'gon'}, {'index': 2, 'begin': 11, 'pos': u'PRT', 'label': u'XCOMP', 'content': u'na', 'lemma': u'na'}, {'index': 3, 'begin': 14, 'pos': u'VERB', 'label': u'DEP', 'content': u'tell', 'lemma': u'tell'}, {'index': 4, 'begin': 19, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'them', 'lemma': u'them'}, {'index': 4, 'begin': 23, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 25, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'sir', 'lemma': u'sir'}, {'index': 2, 'begin': 28, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
489,Nick Fury,"One threat at a time, Coulson.","[{'content': u'One threat at a time, Coulson.', 'begin': 0, 'score': 0.4, 'magnitude': 0.4}]","{'score': 0.4, 'magnitude': 0.4}","[{'salience': 0.9118742, 'meta': {}, 'type': u'OTHER', 'name': u'threat', 'mentions': [u'threat']}, {'salience': 0.0881258, 'meta': {u'mid': u'/m/0dgb7kk', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Phil_Coulson'}, 'type': u'PERSON', 'name': u'Coulson', 'mentions': [u'Coulson']}]","[{'index': 1, 'begin': 0, 'pos': u'NUM', 'label': u'NUM', 'content': u'One', 'lemma': u'One'}, {'index': 1, 'begin': 4, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'threat', 'lemma': u'threat'}, {'index': 1, 'begin': 11, 'pos': u'ADP', 'label': u'PREP', 'content': u'at', 'lemma': u'at'}, {'index': 4, 'begin': 14, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 2, 'begin': 16, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'time', 'lemma': u'time'}, {'index': 1, 'begin': 20, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 1, 'begin': 22, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'Coulson', 'lemma': u'Coulson'}, {'index': 1, 'begin': 29, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
490,Thing,"I hope you ain't expectin' us to walk to Lateveria, Reed...","[{'content': u""I hope you ain't expectin' us to walk to Lateveria, Reed..."", 'begin': 0, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0}","[{'salience': 0.6441355, 'meta': {}, 'type': u'PERSON', 'name': u'Reed', 'mentions': [u'Reed']}, {'salience': 0.35586452, 'meta': {}, 'type': u'OTHER', 'name': u'Lateveria', 'mentions': [u'Lateveria']}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 1, 'begin': 2, 'pos': u'VERB', 'label': u'ROOT', 'content': u'hope', 'lemma': u'hope'}, {'index': 3, 'begin': 7, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 1, 'begin': 11, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'ai', 'lemma': u'ai'}, {'index': 3, 'begin': 13, 'pos': u'ADV', 'label': u'NEG', 'content': u""n't"", 'lemma': u""n't""}, {'index': 3, 'begin': 17, 'pos': u'VERB', 'label': u'DEP', 'content': u'expectin', 'lemma': u'expectin'}, {'index': 5, 'begin': 25, 'pos': u'PUNCT', 'label': u'P', 'content': u""'"", 'lemma': u""'""}, {'index': 5, 'begin': 27, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'us', 'lemma': u'us'}, {'index': 9, 'begin': 30, 'pos': u'PRT', 'label': u'AUX', 'content': u'to', 'lemma': u'to'}, {'index': 5, 'begin': 33, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'walk', 'lemma': u'walk'}, {'index': 9, 'begin': 38, 'pos': u'ADP', 'label': u'PREP', 'content': u'to', 'lemma': u'to'}, {'index': 10, 'begin': 41, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'Lateveria', 'lemma': u'Lateveria'}, {'index': 11, 'begin': 50, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 11, 'begin': 52, 'pos': u'NOUN', 'label': u'APPOS', 'content': u'Reed', 'lemma': u'Reed'}, {'index': 1, 'begin': 56, 'pos': u'PUNCT', 'label': u'P', 'content': u'..', 'lemma': u'..'}, {'index': 1, 'begin': 58, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
491,Human Torch,"Heh, you could use the exercise... Shed a few of those extra boulders...","[{'content': u'Heh, you could use the exercise...', 'begin': 0, 'score': 0.3, 'magnitude': 0.3}, {'content': u'Shed a few of those extra boulders...', 'begin': 35, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.3, 'magnitude': 0.6}","[{'salience': 0.5327637, 'meta': {}, 'type': u'OTHER', 'name': u'exercise', 'mentions': [u'exercise']}, {'salience': 0.28251556, 'meta': {}, 'type': u'OTHER', 'name': u'few', 'mentions': [u'few']}, {'salience': 0.1847207, 'meta': {}, 'type': u'OTHER', 'name': u'boulders', 'mentions': [u'boulders']}]","[{'index': 4, 'begin': 0, 'pos': u'X', 'label': u'DISCOURSE', 'content': u'Heh', 'lemma': u'Heh'}, {'index': 4, 'begin': 3, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 4, 'begin': 5, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 4, 'begin': 9, 'pos': u'VERB', 'label': u'AUX', 'content': u'could', 'lemma': u'could'}, {'index': 4, 'begin': 15, 'pos': u'VERB', 'label': u'ROOT', 'content': u'use', 'lemma': u'use'}, {'index': 6, 'begin': 19, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 4, 'begin': 23, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'exercise', 'lemma': u'exercise'}, {'index': 4, 'begin': 31, 'pos': u'PUNCT', 'label': u'P', 'content': u'..', 'lemma': u'..'}, {'index': 4, 'begin': 33, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 9, 'begin': 35, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Shed', 'lemma': u'Shed'}, {'index': 11, 'begin': 40, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 9, 'begin': 42, 'pos': u'ADJ', 'label': u'DOBJ', 'content': u'few', 'lemma': u'few'}, {'index': 11, 'begin': 46, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 15, 'begin': 49, 'pos': u'DET', 'label': u'DET', 'content': u'those', 'lemma': u'those'}, {'index': 15, 'begin': 55, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'extra', 'lemma': u'extra'}, {'index': 12, 'begin': 61, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'boulders', 'lemma': u'boulder'}, {'index': 9, 'begin': 69, 'pos': u'PUNCT', 'label': u'P', 'content': u'..', 'lemma': u'..'}, {'index': 9, 'begin': 71, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]"
492,Thing,I'll shed you in a minute!,"[{'content': u""I'll shed you in a minute!"", 'begin': 0, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.1}",[],"[{'index': 2, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I'}, {'index': 2, 'begin': 1, 'pos': u'VERB', 'label': u'AUX', 'content': u""'ll"", 'lemma': u'will'}, {'index': 2, 'begin': 5, 'pos': u'VERB', 'label': u'ROOT', 'content': u'shed', 'lemma': u'shed'}, {'index': 2, 'begin': 10, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'you', 'lemma': u'you'}, {'index': 2, 'begin': 14, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 6, 'begin': 17, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 4, 'begin': 19, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'minute', 'lemma': u'minute'}, {'index': 2, 'begin': 25, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}]"
493,Human Torch,Yikes!,"[{'content': u'Yikes!', 'begin': 0, 'score': -0.7, 'magnitude': 0.7}]","{'score': -0.7, 'magnitude': 0.7}",[],"[{'index': 0, 'begin': 0, 'pos': u'X', 'label': u'ROOT', 'content': u'Yikes', 'lemma': u'Yikes'}, {'index': 0, 'begin': 5, 'pos': u'PUNCT', 'label': u'P', 'content': u'!', 'lemma': u'!'}]"
494,Invisible Woman,"Seriously, you guys?... How are you planning getting there, Reed?","[{'content': u'Seriously, you guys?...', 'begin': 0, 'score': -0.5, 'magnitude': 0.5}, {'content': u'How are you planning getting there, Reed?', 'begin': 24, 'score': -0.2, 'magnitude': 0.2}]","{'score': -0.3, 'magnitude': 0.7}","[{'salience': 0.8699246, 'meta': {}, 'type': u'PERSON', 'name': u'guys', 'mentions': [u'guys']}, {'salience': 0.1300754, 'meta': {u'mid': u'/m/0h51l3m', u'wikipedia_url': u'http://en.wikipedia.org/wiki/Addison_Reed'}, 'type': u'PERSON', 'name': u'Reed', 'mentions': [u'Reed']}]","[{'index': 3, 'begin': 0, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'Seriously', 'lemma': u'Seriously'}, {'index': 3, 'begin': 9, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 3, 'begin': 11, 'pos': u'PRON', 'label': u'DEP', 'content': u'you', 'lemma': u'you'}, {'index': 3, 'begin': 15, 'pos': u'NOUN', 'label': u'ROOT', 'content': u'guys', 'lemma': u'guy'}, {'index': 3, 'begin': 19, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 3, 'begin': 20, 'pos': u'PUNCT', 'label': u'DEP', 'content': u'..', 'lemma': u'..'}, {'index': 3, 'begin': 22, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 10, 'begin': 24, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'How', 'lemma': u'How'}, {'index': 10, 'begin': 28, 'pos': u'VERB', 'label': u'AUX', 'content': u'are', 'lemma': u'be'}, {'index': 10, 'begin': 32, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you'}, {'index': 10, 'begin': 36, 'pos': u'VERB', 'label': u'ROOT', 'content': u'planning', 'lemma': u'plan'}, {'index': 10, 'begin': 45, 'pos': u'VERB', 'label': u'XCOMP', 'content': u'getting', 'lemma': u'get'}, {'index': 11, 'begin': 53, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'there', 'lemma': u'there'}, {'index': 10, 'begin': 58, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 10, 'begin': 60, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'Reed', 'lemma': u'Reed'}, {'index': 10, 'begin': 64, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]"
