,speaker,dialogue,sentences,sentiment,entities,tokens,num_pron,total_sent,speaker_prev,speaker_next,nearbyChars
151,Quill,You talk pretty tough for a guy in a cape.,"[{'content': u'You talk pretty tough for a guy in a cape.', 'begin': 0, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.3}","[{'type': u'PERSON', 'meta': {}, 'salience': 0.56564903, 'name': u'guy', 'mentions': [u'guy']}, {'type': u'LOCATION', 'meta': {}, 'salience': 0.43435097, 'name': u'cape', 'mentions': [u'cape']}, {'mentions': [u'You'], 'type': 'PERSON', 'name': 'John'}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You', 'char': ['John']}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'talk', 'lemma': u'talk'}, {'index': 3, 'begin': 9, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'pretty', 'lemma': u'pretty'}, {'index': 1, 'begin': 16, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'tough', 'lemma': u'tough'}, {'index': 3, 'begin': 22, 'pos': u'ADP', 'label': u'PREP', 'content': u'for', 'lemma': u'for'}, {'index': 6, 'begin': 26, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 4, 'begin': 28, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'guy', 'lemma': u'guy'}, {'index': 6, 'begin': 32, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 9, 'begin': 35, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 7, 'begin': 37, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'cape', 'lemma': u'cape'}, {'index': 1, 'begin': 41, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",1,0.09,Eric,John,"['Guard' 'President' 'Eric' 'Calisto' 'Eric' 'Quill' 'John' 'Eric'
 'Calisto' 'John' 'Quill' 'Eric' 'Mutant' 'Psylocke' 'Mutant' 'Storm'
 'Charles' 'Marie' 'Logan' 'Hank' 'Logan']"
152,John,Back off.,"[{'content': u'Back off.', 'begin': 0, 'score': -0.4, 'magnitude': 0.4}]","{'score': -0.4, 'magnitude': 0.4}",[],"[{'index': 0, 'begin': 0, 'pos': u'ADV', 'label': u'ROOT', 'content': u'Back', 'lemma': u'Back'}, {'index': 0, 'begin': 5, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'off', 'lemma': u'off'}, {'index': 0, 'begin': 8, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",0,-0.16,Quill,Calisto,"['Little Girl' 'Guard' 'President' 'Eric' 'Calisto' 'Eric' 'Quill' 'John'
 'Eric' 'Calisto' 'John' 'Quill' 'Eric' 'Mutant' 'Psylocke' 'Mutant'
 'Storm' 'Charles' 'Marie' 'Logan' 'Hank']"
153,Calisto,"If you're so proud of being a mutant, where's your mark?","[{'content': u""If you're so proud of being a mutant, where's your mark?"", 'begin': 0, 'score': 0.3, 'magnitude': 0.3}]","{'score': 0.3, 'magnitude': 0.3}","[{'type': u'PERSON', 'meta': {}, 'salience': 0.56798923, 'name': 'Mutant', 'mentions': [u'mutant']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.4320108, 'name': u'mark', 'mentions': [u'mark']}, {'mentions': [u'you', u'your'], 'type': 'PERSON', 'name': 'John'}]","[{'index': 2, 'begin': 0, 'pos': u'ADP', 'label': u'MARK', 'content': u'If', 'lemma': u'If'}, {'index': 2, 'begin': 3, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['John']}, {'index': 2, 'begin': 6, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'re"", 'lemma': u'be'}, {'index': 4, 'begin': 10, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'so', 'lemma': u'so'}, {'index': 2, 'begin': 13, 'pos': u'ADJ', 'label': u'ACOMP', 'content': u'proud', 'lemma': u'proud'}, {'index': 4, 'begin': 19, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 5, 'begin': 22, 'pos': u'VERB', 'label': u'PCOMP', 'content': u'being', 'lemma': u'be'}, {'index': 8, 'begin': 28, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 6, 'begin': 30, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'mutant', 'lemma': u'mutant'}, {'index': 8, 'begin': 36, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 11, 'begin': 38, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'where', 'lemma': u'where'}, {'index': 8, 'begin': 43, 'pos': u'VERB', 'label': u'RCMOD', 'content': u""'s"", 'lemma': u'be'}, {'index': 13, 'begin': 46, 'pos': u'PRON', 'label': u'POSS', 'content': u'your', 'lemma': u'your', 'char': ['John']}, {'index': 11, 'begin': 51, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'mark', 'lemma': u'mark'}, {'index': 2, 'begin': 55, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",2,0.09,John,Eric,"['Guard' 'Little Girl' 'Guard' 'President' 'Eric' 'Calisto' 'Eric' 'Quill'
 'John' 'Eric' 'Calisto' 'John' 'Quill' 'Eric' 'Mutant' 'Psylocke' 'Mutant'
 'Storm' 'Charles' 'Marie' 'Logan']"
154,Eric,"I have been marked once, my dear. Let me assure you. No needle shall ever touch my skin again.","[{'content': u'I have been marked once, my dear.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}, {'content': u'Let me assure you.', 'begin': 34, 'score': 0.2, 'magnitude': 0.2}, {'content': u'No needle shall ever touch my skin again.', 'begin': 53, 'score': -0.1, 'magnitude': 0.1}]","{'score': 0, 'magnitude': 0.5}","[{'type': u'OTHER', 'meta': {}, 'salience': 0.6818613, 'name': u'dear', 'mentions': [u'dear']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.20545727, 'name': u'skin', 'mentions': [u'skin']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.11268147, 'name': u'needle', 'mentions': [u'needle']}, {'mentions': [u'I', u'my', u'me', u'my'], 'type': 'PERSON', 'name': 'Eric'}, {'mentions': [u'you'], 'type': 'PERSON', 'name': 'John'}]","[{'index': 3, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['Eric']}, {'index': 3, 'begin': 2, 'pos': u'VERB', 'label': u'AUX', 'content': u'have', 'lemma': u'have'}, {'index': 3, 'begin': 7, 'pos': u'VERB', 'label': u'AUXPASS', 'content': u'been', 'lemma': u'be'}, {'index': 3, 'begin': 12, 'pos': u'VERB', 'label': u'ROOT', 'content': u'marked', 'lemma': u'mark'}, {'index': 3, 'begin': 19, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'once', 'lemma': u'once'}, {'index': 3, 'begin': 23, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 7, 'begin': 25, 'pos': u'PRON', 'label': u'POSS', 'content': u'my', 'lemma': u'my', 'char': ['Eric']}, {'index': 3, 'begin': 28, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'dear', 'lemma': u'dear'}, {'index': 3, 'begin': 32, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 9, 'begin': 34, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Let', 'lemma': u'Let'}, {'index': 11, 'begin': 38, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'me', 'lemma': u'me', 'char': ['Eric']}, {'index': 9, 'begin': 41, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'assure', 'lemma': u'assure'}, {'index': 11, 'begin': 48, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'you', 'lemma': u'you', 'char': ['John']}, {'index': 9, 'begin': 51, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 15, 'begin': 53, 'pos': u'DET', 'label': u'DET', 'content': u'No', 'lemma': u'No'}, {'index': 18, 'begin': 56, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'needle', 'lemma': u'needle'}, {'index': 18, 'begin': 63, 'pos': u'VERB', 'label': u'AUX', 'content': u'shall', 'lemma': u'shall'}, {'index': 18, 'begin': 69, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'ever', 'lemma': u'ever'}, {'index': 18, 'begin': 74, 'pos': u'VERB', 'label': u'ROOT', 'content': u'touch', 'lemma': u'touch'}, {'index': 20, 'begin': 80, 'pos': u'PRON', 'label': u'POSS', 'content': u'my', 'lemma': u'my', 'char': ['Eric']}, {'index': 18, 'begin': 83, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'skin', 'lemma': u'skin'}, {'index': 18, 'begin': 88, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'again', 'lemma': u'again'}, {'index': 18, 'begin': 93, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",5,0.0,Calisto,John,"['Little Girl' 'Guard' 'Little Girl' 'Guard' 'President' 'Eric' 'Calisto'
 'Eric' 'Quill' 'John' 'Eric' 'Calisto' 'John' 'Quill' 'Eric' 'Mutant'
 'Psylocke' 'Mutant' 'Storm' 'Charles' 'Marie']"
155,John,You know who you're talking to?,"[{'content': u""You know who you're talking to?"", 'begin': 0, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.1}","[{'mentions': [u'You', u'you'], 'type': 'PERSON', 'name': 'Quill'}]","[{'index': 1, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You', 'char': ['Quill']}, {'index': 1, 'begin': 4, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 5, 'begin': 9, 'pos': u'PRON', 'label': u'DEP', 'content': u'who', 'lemma': u'who'}, {'index': 5, 'begin': 13, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['Quill']}, {'index': 5, 'begin': 16, 'pos': u'VERB', 'label': u'AUX', 'content': u""'re"", 'lemma': u'be'}, {'index': 1, 'begin': 20, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'talking', 'lemma': u'talk'}, {'index': 5, 'begin': 28, 'pos': u'ADP', 'label': u'PREP', 'content': u'to', 'lemma': u'to'}, {'index': 1, 'begin': 30, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",2,-0.01,Eric,Quill,"['Guard' 'Little Girl' 'Guard' 'Little Girl' 'Guard' 'President' 'Eric'
 'Calisto' 'Eric' 'Quill' 'John' 'Eric' 'Calisto' 'John' 'Quill' 'Eric'
 'Mutant' 'Psylocke' 'Mutant' 'Storm' 'Charles']"
156,Quill,Do you?,"[{'content': u'Do you?', 'begin': 0, 'score': -0.1, 'magnitude': 0.1}]","{'score': -0.1, 'magnitude': 0.1}","[{'mentions': [u'you'], 'type': 'PERSON', 'name': 'Eric'}]","[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Do', 'lemma': u'Do'}, {'index': 0, 'begin': 3, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'you', 'lemma': u'you', 'char': ['Eric']}, {'index': 0, 'begin': 6, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",1,-0.01,John,Eric,"['Dr. Rao' 'Guard' 'Little Girl' 'Guard' 'Little Girl' 'Guard' 'President'
 'Eric' 'Calisto' 'Eric' 'Quill' 'John' 'Eric' 'Calisto' 'John' 'Quill'
 'Eric' 'Mutant' 'Psylocke' 'Mutant' 'Storm']"
157,Eric,And what can you do?  So you have talents?,"[{'content': u'And what can you do?', 'begin': 0, 'score': 0, 'magnitude': 0}, {'content': u'So you have talents?', 'begin': 22, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0.1}","[{'type': u'OTHER', 'meta': {}, 'salience': 1, 'name': u'talents', 'mentions': [u'talents']}, {'mentions': [u'you', u'you'], 'type': 'PERSON', 'name': 'Quill'}]","[{'index': 4, 'begin': 0, 'pos': u'CONJ', 'label': u'CC', 'content': u'And', 'lemma': u'And'}, {'index': 4, 'begin': 4, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'what', 'lemma': u'what'}, {'index': 4, 'begin': 9, 'pos': u'VERB', 'label': u'AUX', 'content': u'can', 'lemma': u'can'}, {'index': 4, 'begin': 13, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['Quill']}, {'index': 4, 'begin': 17, 'pos': u'VERB', 'label': u'ROOT', 'content': u'do', 'lemma': u'do'}, {'index': 4, 'begin': 19, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 8, 'begin': 22, 'pos': u'ADV', 'label': u'ADVMOD', 'content': u'So', 'lemma': u'So'}, {'index': 8, 'begin': 25, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['Quill']}, {'index': 8, 'begin': 29, 'pos': u'VERB', 'label': u'ROOT', 'content': u'have', 'lemma': u'have'}, {'index': 8, 'begin': 34, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'talents', 'lemma': u'talent'}, {'index': 8, 'begin': 41, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",2,0.0,Quill,Calisto,"['Hank' 'Dr. Rao' 'Guard' 'Little Girl' 'Guard' 'Little Girl' 'Guard'
 'President' 'Eric' 'Calisto' 'Eric' 'Quill' 'John' 'Eric' 'Calisto' 'John'
 'Quill' 'Eric' 'Mutant' 'Psylocke' 'Mutant']"
158,Calisto,"That and more. I know you control metal. And I know there's 87 mutants in here, none above a class three. Other than you two.","[{'content': u'That and more.', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u'I know you control metal.', 'begin': 15, 'score': 0.1, 'magnitude': 0.1}, {'content': u""And I know there's 87 mutants in here, none above a class three."", 'begin': 41, 'score': 0.1, 'magnitude': 0.1}, {'content': u'Other than you two.', 'begin': 106, 'score': 0.1, 'magnitude': 0.1}]","{'score': 0.1, 'magnitude': 0.7}","[{'type': u'OTHER', 'meta': {}, 'salience': 0.5852927, 'name': u'more', 'mentions': [u'more']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.24240057, 'name': u'mutants', 'mentions': [u'mutants']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.09243719, 'name': u'metal', 'mentions': [u'metal']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.04762725, 'name': u'none', 'mentions': [u'none']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.03224227, 'name': u'class', 'mentions': [u'class']}, {'mentions': [u'I', u'I'], 'type': 'PERSON', 'name': 'Calisto'}, {'mentions': [u'you', u'you'], 'type': 'PERSON', 'name': 'Eric'}]","[{'index': 0, 'begin': 0, 'pos': u'DET', 'label': u'ROOT', 'content': u'That', 'lemma': u'That'}, {'index': 0, 'begin': 5, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 0, 'begin': 9, 'pos': u'ADJ', 'label': u'CONJ', 'content': u'more', 'lemma': u'more'}, {'index': 0, 'begin': 13, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 5, 'begin': 15, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['Calisto']}, {'index': 5, 'begin': 17, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 7, 'begin': 22, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['Eric']}, {'index': 5, 'begin': 26, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'control', 'lemma': u'control'}, {'index': 7, 'begin': 34, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'metal', 'lemma': u'metal'}, {'index': 5, 'begin': 39, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 12, 'begin': 41, 'pos': u'CONJ', 'label': u'CC', 'content': u'And', 'lemma': u'And'}, {'index': 12, 'begin': 45, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['Calisto']}, {'index': 12, 'begin': 47, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 14, 'begin': 52, 'pos': u'DET', 'label': u'EXPL', 'content': u'there', 'lemma': u'there'}, {'index': 12, 'begin': 57, 'pos': u'VERB', 'label': u'CCOMP', 'content': u""'s"", 'lemma': u'be'}, {'index': 16, 'begin': 60, 'pos': u'NUM', 'label': u'NUM', 'content': u'87', 'lemma': u'87'}, {'index': 14, 'begin': 63, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'mutants', 'lemma': u'mutant'}, {'index': 14, 'begin': 71, 'pos': u'ADP', 'label': u'PREP', 'content': u'in', 'lemma': u'in'}, {'index': 17, 'begin': 74, 'pos': u'ADV', 'label': u'POBJ', 'content': u'here', 'lemma': u'here'}, {'index': 14, 'begin': 78, 'pos': u'PUNCT', 'label': u'P', 'content': u',', 'lemma': u','}, {'index': 14, 'begin': 80, 'pos': u'NOUN', 'label': u'NSUBJ', 'content': u'none', 'lemma': u'none'}, {'index': 20, 'begin': 85, 'pos': u'ADP', 'label': u'PREP', 'content': u'above', 'lemma': u'above'}, {'index': 23, 'begin': 91, 'pos': u'DET', 'label': u'DET', 'content': u'a', 'lemma': u'a'}, {'index': 21, 'begin': 93, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'class', 'lemma': u'class'}, {'index': 23, 'begin': 99, 'pos': u'NUM', 'label': u'NUM', 'content': u'three', 'lemma': u'three'}, {'index': 12, 'begin': 104, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 26, 'begin': 106, 'pos': u'ADJ', 'label': u'ROOT', 'content': u'Other', 'lemma': u'Other'}, {'index': 26, 'begin': 112, 'pos': u'ADP', 'label': u'PREP', 'content': u'than', 'lemma': u'than'}, {'index': 27, 'begin': 117, 'pos': u'PRON', 'label': u'POBJ', 'content': u'you', 'lemma': u'you', 'char': ['Eric']}, {'index': 28, 'begin': 121, 'pos': u'NUM', 'label': u'NUM', 'content': u'two', 'lemma': u'two'}, {'index': 26, 'begin': 124, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",4,0.07,Eric,Eric,"['Dr. Rao' 'Hank' 'Dr. Rao' 'Guard' 'Little Girl' 'Guard' 'Little Girl'
 'Guard' 'President' 'Eric' 'Calisto' 'Eric' 'Quill' 'John' 'Eric'
 'Calisto' 'John' 'Quill' 'Eric' 'Mutant' 'Psylocke']"
159,Eric,You can sense other mutants and their powers? Could you locate one for me?,"[{'content': u'You can sense other mutants and their powers?', 'begin': 0, 'score': 0.2, 'magnitude': 0.2}, {'content': u'Could you locate one for me?', 'begin': 46, 'score': 0, 'magnitude': 0}]","{'score': 0, 'magnitude': 0.3}","[{'type': u'OTHER', 'meta': {}, 'salience': 0.7644479, 'name': u'mutants', 'mentions': [u'mutants']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.19984034, 'name': u'powers', 'mentions': [u'powers']}, {'type': u'OTHER', 'meta': {}, 'salience': 0.03571172, 'name': u'one', 'mentions': [u'one']}, {'mentions': [u'You', u'you'], 'type': 'PERSON', 'name': 'Calisto'}, {'mentions': [u'me'], 'type': 'PERSON', 'name': 'Eric'}]","[{'index': 2, 'begin': 0, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'You', 'lemma': u'You', 'char': ['Calisto']}, {'index': 2, 'begin': 4, 'pos': u'VERB', 'label': u'AUX', 'content': u'can', 'lemma': u'can'}, {'index': 2, 'begin': 8, 'pos': u'VERB', 'label': u'ROOT', 'content': u'sense', 'lemma': u'sense'}, {'index': 4, 'begin': 14, 'pos': u'ADJ', 'label': u'AMOD', 'content': u'other', 'lemma': u'other'}, {'index': 2, 'begin': 20, 'pos': u'NOUN', 'label': u'DOBJ', 'content': u'mutants', 'lemma': u'mutant'}, {'index': 4, 'begin': 28, 'pos': u'CONJ', 'label': u'CC', 'content': u'and', 'lemma': u'and'}, {'index': 7, 'begin': 32, 'pos': u'PRON', 'label': u'POSS', 'content': u'their', 'lemma': u'their'}, {'index': 4, 'begin': 38, 'pos': u'NOUN', 'label': u'CONJ', 'content': u'powers', 'lemma': u'power'}, {'index': 2, 'begin': 44, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 11, 'begin': 46, 'pos': u'VERB', 'label': u'AUX', 'content': u'Could', 'lemma': u'Could'}, {'index': 11, 'begin': 52, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['Calisto']}, {'index': 11, 'begin': 56, 'pos': u'VERB', 'label': u'ROOT', 'content': u'locate', 'lemma': u'locate'}, {'index': 11, 'begin': 63, 'pos': u'NUM', 'label': u'DOBJ', 'content': u'one', 'lemma': u'one'}, {'index': 12, 'begin': 67, 'pos': u'ADP', 'label': u'PREP', 'content': u'for', 'lemma': u'for'}, {'index': 13, 'begin': 71, 'pos': u'PRON', 'label': u'POBJ', 'content': u'me', 'lemma': u'me', 'char': ['Eric']}, {'index': 11, 'begin': 73, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}]",3,0.0,Calisto,President,"['Hank' 'Dr. Rao' 'Hank' 'Dr. Rao' 'Guard' 'Little Girl' 'Guard'
 'Little Girl' 'Guard' 'President' 'Eric' 'Calisto' 'Eric' 'Quill' 'John'
 'Eric' 'Calisto' 'John' 'Quill' 'Eric' 'Mutant']"
160,President,Let me out of here. I demand that you release me. Do you know who I am? I'm the president of the United States.,"[{'content': u'Let me out of here.', 'begin': 0, 'score': 0.1, 'magnitude': 0.1}, {'content': u'I demand that you release me.', 'begin': 20, 'score': 0.1, 'magnitude': 0.1}, {'content': u'Do you know who I am?', 'begin': 50, 'score': -0.2, 'magnitude': 0.2}, {'content': u""I'm the president of the United States."", 'begin': 72, 'score': 0.2, 'magnitude': 0.2}]","{'score': 0.1, 'magnitude': 0.8}","[{'type': u'PERSON', 'meta': {}, 'salience': 0.9870093, 'name': 'President', 'mentions': [u'president', u'me', u'I', u'me', u'I', u'I']}, {'type': u'ORGANIZATION', 'meta': {u'mid': u'/m/09c7w0', u'wikipedia_url': u'http://en.wikipedia.org/wiki/United_States'}, 'salience': 0.012990728, 'name': u'United States', 'mentions': [u'United States']}, {'mentions': [u'you', u'you'], 'type': 'PERSON', 'name': 'Eric'}]","[{'index': 0, 'begin': 0, 'pos': u'VERB', 'label': u'ROOT', 'content': u'Let', 'lemma': u'Let'}, {'index': 0, 'begin': 4, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'me', 'lemma': u'me', 'char': ['President']}, {'index': 0, 'begin': 7, 'pos': u'ADP', 'label': u'PREP', 'content': u'out', 'lemma': u'out'}, {'index': 2, 'begin': 11, 'pos': u'ADP', 'label': u'PCOMP', 'content': u'of', 'lemma': u'of'}, {'index': 3, 'begin': 14, 'pos': u'ADV', 'label': u'POBJ', 'content': u'here', 'lemma': u'here'}, {'index': 0, 'begin': 18, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 7, 'begin': 20, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['President']}, {'index': 7, 'begin': 22, 'pos': u'VERB', 'label': u'ROOT', 'content': u'demand', 'lemma': u'demand'}, {'index': 10, 'begin': 29, 'pos': u'ADP', 'label': u'MARK', 'content': u'that', 'lemma': u'that'}, {'index': 10, 'begin': 34, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['Eric']}, {'index': 7, 'begin': 38, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'release', 'lemma': u'release'}, {'index': 10, 'begin': 46, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'me', 'lemma': u'me', 'char': ['President']}, {'index': 7, 'begin': 48, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}, {'index': 15, 'begin': 50, 'pos': u'VERB', 'label': u'AUX', 'content': u'Do', 'lemma': u'Do'}, {'index': 15, 'begin': 53, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'you', 'lemma': u'you', 'char': ['Eric']}, {'index': 15, 'begin': 57, 'pos': u'VERB', 'label': u'ROOT', 'content': u'know', 'lemma': u'know'}, {'index': 18, 'begin': 62, 'pos': u'PRON', 'label': u'DOBJ', 'content': u'who', 'lemma': u'who'}, {'index': 18, 'begin': 66, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['President']}, {'index': 15, 'begin': 68, 'pos': u'VERB', 'label': u'CCOMP', 'content': u'am', 'lemma': u'be'}, {'index': 15, 'begin': 70, 'pos': u'PUNCT', 'label': u'P', 'content': u'?', 'lemma': u'?'}, {'index': 21, 'begin': 72, 'pos': u'PRON', 'label': u'NSUBJ', 'content': u'I', 'lemma': u'I', 'char': ['President']}, {'index': 21, 'begin': 73, 'pos': u'VERB', 'label': u'ROOT', 'content': u""'m"", 'lemma': u'be'}, {'index': 23, 'begin': 76, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 21, 'begin': 80, 'pos': u'NOUN', 'label': u'ATTR', 'content': u'president', 'lemma': u'president'}, {'index': 23, 'begin': 90, 'pos': u'ADP', 'label': u'PREP', 'content': u'of', 'lemma': u'of'}, {'index': 27, 'begin': 93, 'pos': u'DET', 'label': u'DET', 'content': u'the', 'lemma': u'the'}, {'index': 27, 'begin': 97, 'pos': u'NOUN', 'label': u'NN', 'content': u'United', 'lemma': u'United'}, {'index': 24, 'begin': 104, 'pos': u'NOUN', 'label': u'POBJ', 'content': u'States', 'lemma': u'States'}, {'index': 21, 'begin': 110, 'pos': u'PUNCT', 'label': u'P', 'content': u'.', 'lemma': u'.'}]",7,0.08,Eric,Guard,"['Dr. Rao' 'Hank' 'Dr. Rao' 'Hank' 'Dr. Rao' 'Guard' 'Little Girl' 'Guard'
 'Little Girl' 'Guard' 'President' 'Eric' 'Calisto' 'Eric' 'Quill' 'John'
 'Eric' 'Calisto' 'John' 'Quill' 'Eric']"
